PL (NUM_DEP,NUM_COM,SECTION,NUM);SURFACE;PERIMETRE;Nseg;N50;P2;MSI;PSI;ELONG
112850B0727;0.37387;304;10;3;46.35;1.404;0.598682337125643;2.238
112850B0768;0.11015;146;4;2;70.39;1.241;0.777754998249485;2.494
112850B0728;0.52963;297;5;2;57.46;1.153;0.774091984510352;1.179
112850B0729;0.16882;223;7;2;66.19;1.529;0.564769334264632;2.094
112850B0730;0.31590;255;8;2;54.18;1.281;0.680578778758657;1.471
112850B0679;0.27894;272;5;2;68.05;1.453;0.630722703691603;4.158
112850B0680;0.28539;267;4;2;79.95;1.411;0.643779698715611;4.012
112850B0681;0.77975;577;24;7;19.56;1.842;0.522766505350397;2.570
112850B0697;0.40652;675;26;6;24.29;2.986;0.38226279778318;3.042
112850B0698;0.17495;209;8;3;47.53;1.412;0.662535876610551;1.642
112850B0699;0.11989;212;6;3;46.56;1.730;0.614147875246179;1.107
112850B0700;0.69094;374;4;2;72.94;1.270;0.726391192012846;2.667
112850B0769;0.15619;197;5;2;62.51;1.407;0.68763585743134;4.073
112850B0721;0.12507;305;10;2;81.34;2.432;0.409126496863254;12.478
112850B0770;0.11278;174;4;2;81.22;1.465;0.645028334891091;4.561
112850B0771;0.24691;204;4;2;57.88;1.160;0.860428060463981;1.613
112850B0762;0.27209;251;6;2;61.11;1.359;0.748182557134956;3.451
112850B0772;0.36877;278;6;2;57.00;1.290;0.704376710917161;2.810
112850B0773;0.07146;110;4;2;60.71;1.156;0.855913014211427;1.586
112850B0763;0.10521;130;4;2;53.22;1.134;0.938933680215725;1.232
112850B0778;0.03836;88;4;2;72.14;1.268;0.755578482552543;2.711
112850B0722;0.06024;133;6;2;57.90;1.533;0.586225592287613;5.202
112850B0779;0.22825;210;4;2;70.19;1.241;0.752286437786741;2.524
112850B0723;0.03153;92;4;2;60.70;1.460;0.675804168356276;2.718
112850B0764;0.13982;150;4;2;54.73;1.134;0.92564958936219;1.216
112850B0701;0.47026;355;8;2;52.28;1.462;0.605949506512032;4.416
112850B0780;0.12650;143;5;2;54.58;1.137;0.792103573296843;1.207
112850B0781;0.02978;70;4;2;58.31;1.148;0.859410886480711;1.445
112850B0782;0.05327;93;4;2;57.18;1.142;0.861409247748411;1.397
112850B0783;0.09599;208;6;2;64.77;1.898;0.491341218230164;7.979
112850B0784;0.02312;63;4;2;62.41;1.167;0.829480682292807;1.737
112850B0765;0.08617;123;4;2;64.36;1.178;0.867768148385245;1.825
112850B0724;0.06580;109;5;2;66.65;1.204;0.729534849882375;2.257
112850B0766;0.05818;107;4;2;71.88;1.256;0.800399340900841;2.546
112850B0785;0.08795;249;12;3;44.19;2.367;0.420542727637143;3.869
112850B0786;0.06304;102;4;2;52.11;1.141;0.890030614109049;1.125
112850B0787;0.10840;133;4;2;57.96;1.144;0.907081194893851;1.379
112850B0788;0.22967;221;4;2;73.02;1.303;0.759535441881128;3.066
112850B0789;0.11186;160;5;2;74.73;1.346;0.711315728512092;2.979
112850B0744;0.00135;15;4;2;50.31;1.128;0.959738290501566;1.006
112850B1206;0.00508;29;4;2;52.82;1.131;0.864908963482473;1.180
112850B0409;0.02808;85;4;2;80.62;1.428;0.62012998747922;4.178
112850B0774;0.08156;217;8;2;53.73;2.143;0.472472596525131;10.200
112850B0775;0.16702;237;7;2;51.25;1.635;0.568453183887557;3.210
112850B0776;0.04174;89;4;2;68.93;1.230;0.798316628608007;2.251
112850B0777;0.08439;118;4;2;54.47;1.147;0.8835747157174;1.286
112850B0424;0.03653;105;5;2;80.27;1.548;0.561163018731227;5.068
112850B0410;0.23024;274;10;2;50.03;1.613;0.505491155865349;4.070
112850B0411;0.10400;226;4;2;90.93;1.978;0.472461895438837;9.895
112850B0412;0.05758;215;7;2;57.91;2.531;0.43024260944429;15.498
112850B0413;0.02379;112;5;2;80.98;2.056;0.45063776758126;7.049
112850B0425;0.63764;406;16;6;22.80;1.433;0.670296434983687;1.157
112850B0426;0.71452;483;15;4;36.57;1.613;0.537134918297176;4.030
112850B0663;8.65681;4207;175;45;4.35;4.033;0.302349731759276;1.548
112850B0731;0.11698;192;6;2;68.52;1.585;0.551906817635959;4.167
112850B0746;0.13609;154;6;3;45.90;1.178;0.812641874743102;1.199
112850B0747;0.09084;122;4;2;56.12;1.138;0.86061780787272;1.185
112850B0748;0.33020;275;8;3;43.78;1.350;0.709646790888864;1.226
112850B0702;0.23692;232;7;3;37.19;1.346;0.749898414884172;3.130
112850B1207;0.06408;116;7;2;51.24;1.289;0.709250768644565;1.952
112850B0703;0.04103;90;8;3;49.62;1.258;0.717529983531917;1.474
112850B0750;0.04085;82;4;2;57.38;1.144;0.917288784716884;1.418
112850B0704;0.07899;126;10;3;38.68;1.264;0.702556138271679;1.832
112850B0705;0.09624;239;19;6;24.78;2.174;0.54141177092339;2.069
112850B0751;0.05265;92;4;2;53.25;1.134;0.940945212046201;1.217
112850B0414;0.12335;167;8;2;56.00;1.341;0.644945428888423;1.223
112850B0706;0.12861;146;6;2;53.38;1.148;0.788145074882451;1.770
112850B0707;0.09580;125;4;2;57.36;1.142;0.857784820328153;1.398
112850B0415;0.06911;193;13;5;26.47;2.072;0.57333356746802;4.236
112850B0416;0.13015;201;13;4;38.18;1.570;0.584242140341698;3.142
112850B0417;0.44018;331;14;4;28.43;1.405;0.654926359318232;2.005
112850B0418;0.17046;209;8;3;40.98;1.430;0.646842894663756;1.153
112850B0685;0.39976;256;10;3;38.72;1.142;0.781614468745038;1.357
112850B0686;0.32626;229;6;3;49.67;1.133;0.804200756501573;1.526
112850B0732;0.06542;109;5;2;57.85;1.200;0.775757122950311;1.443
112850B0399;0.06631;194;5;2;64.78;2.127;0.489096704032107;6.549
112850B0400;0.29893;246;8;3;40.15;1.271;0.724548087649623;1.716
112850B0401;0.22124;185;10;3;48.34;1.107;0.741499718611623;1.359
112850B0402;0.09083;176;6;2;58.71;1.646;0.575935173788817;5.001
112850B0403;0.08838;136;7;3;42.24;1.292;0.735034810844003;3.286
112850B0404;0.66271;333;11;4;27.87;1.154;0.802906001669377;1.100
112850B0717;0.16602;207;4;2;80.80;1.434;0.634696345075392;4.257
112850B0718;0.45037;365;5;2;72.10;1.533;0.594900682229966;5.206
112850B0405;0.60881;316;10;4;31.40;1.142;0.797841808288841;1.525
112850B0406;0.06140;100;4;2;55.57;1.141;0.854773716424117;1.313
112850B0719;0.37586;255;7;2;56.41;1.171;0.724997621352009;1.751
112850B0720;0.01181;49;6;2;64.43;1.280;0.68838388555094;2.249
112850B0407;0.04935;142;8;3;48.84;1.801;0.523251017501132;5.180
112850B0428;2.45895;1097;38;8;19.86;1.973;0.424587679698479;2.501
112850B0745;0.06686;147;10;3;41.86;1.602;0.708213661735689;1.367
112850B1304;51.45876;3682;58;9;27.75;1.448;0.43996522072249;1.911
112850B0757;0.43768;317;8;3;39.60;1.354;0.74978667030992;3.088
112850B0742;0.61459;368;3;2;73.14;1.326;0.760072521010558;1.338
112850B0743;1.12726;468;5;2;70.18;1.244;0.722883105290629;2.537
112850B0749;0.94475;449;5;2;74.65;1.303;0.688875815439517;2.486
112850B1425;0.44332;1358;44;10;14.23;5.755;0.255520372609302;6.420
112850B0828;0.68490;344;10;2;50.04;1.173;0.705292620621569;1.268
112850B0815;0.07619;165;7;2;58.97;1.683;0.542210083520452;5.907
112850B0809;0.57533;361;14;5;28.22;1.341;0.680394756802626;2.394
112850B0808;0.31131;295;9;4;31.26;1.494;0.656562267740673;2.551
112850B0827;0.22055;217;8;3;43.83;1.304;0.685126668908106;1.005
112850B0826;0.02597;71;4;2;68.30;1.237;0.761954420079573;1.645
112850B0825;0.19589;188;7;2;67.00;1.201;0.674768515711108;2.162
112850B0814;0.11711;194;10;3;48.62;1.599;0.551883281673451;3.566
112850B0813;0.17491;205;10;3;43.19;1.380;0.615348598097832;2.755
112850B0812;0.05500;151;8;3;49.08;1.813;0.542452973158733;4.809
112850B0799;0.13226;154;9;4;33.96;1.196;0.786446865088974;1.095
112850B0798;0.30410;238;13;4;34.84;1.215;0.723770008983338;1.416
112850B0801;0.05473;95;6;2;52.30;1.144;0.809332471885533;1.922
112850B0810;0.40028;351;12;2;51.20;1.564;0.527826156953251;3.133
112850B0807;0.57085;378;11;3;41.53;1.410;0.618439923810957;2.223
112850B0806;0.22429;225;6;2;54.42;1.340;0.674434461359222;3.467
112850B0805;0.13518;172;9;3;35.82;1.319;0.709556249345853;1.973
112850B0804;0.17349;165;7;2;50.98;1.115;0.761143794789568;1.040
112850B0802;0.10529;157;8;2;51.37;1.369;0.723398068568284;3.362
112850B0800;0.30733;297;9;3;45.13;1.510;0.607221022551151;4.167
112850B0793;0.32815;285;7;2;52.92;1.404;0.661960668353716;3.482
112850B1194;0.12521;147;4;2;62.68;1.172;0.806564923681855;1.774
112850B0803;0.28105;249;13;3;38.55;1.325;0.641355369818768;1.796
112850B1197;0.08023;131;7;2;50.36;1.309;0.704501601875447;2.730
112850B1195;0.06565;126;4;2;78.90;1.389;0.646028061985772;3.765
112850B0791;0.01923;63;4;2;69.94;1.283;0.717508288390768;2.770
112850B0790;0.02585;99;5;2;67.04;1.734;0.544601233789276;6.613
112850B1176;0.00071;11;4;2;51.22;1.129;0.871551152630649;1.071
112850B1193;0.10658;162;7;2;51.55;1.400;0.659004045189285;1.991
112850B1192;0.20591;236;13;3;47.52;1.470;0.534685256514227;3.623
112850B1190;0.03463;107;4;2;69.61;1.618;0.593666371254223;4.800
112850B1188;0.07961;156;5;2;57.77;1.555;0.611620921426028;2.935
112850B0795;0.19957;221;7;2;63.95;1.393;0.604695779510345;3.844
112850B1034;0.16391;210;14;4;26.67;1.464;0.632753715799558;1.452
112850B1039;0.55332;306;5;2;52.44;1.161;0.814533766663232;1.225
112850B1038;0.68052;452;8;2;57.77;1.547;0.573199564690982;2.482
112850B1373;0.30992;404;22;5;26.69;2.046;0.461729726391547;4.534
112850B0794;0.32802;381;8;3;43.39;1.877;0.573349811922989;5.322
112850B1035;0.08294;136;6;3;43.74;1.332;0.723446995409675;2.598
112850B1050;0.01536;61;6;2;65.51;1.396;0.602067127987473;1.622
112850B1063;0.00158;16;4;2;55.38;1.136;0.863609814767688;1.275
112850B1430;0.01531;114;5;2;77.15;2.610;0.416904139638965;17.035
112850B1172;0.06331;117;4;2;75.34;1.309;0.693099706203695;2.950
112850B1171;0.06927;118;4;2;72.92;1.270;0.718643632537125;2.705
112850B1126;0.03413;107;4;2;85.83;1.641;0.548948658815854;5.964
112850B1169;0.06516;116;4;2;73.38;1.277;0.712852120654125;2.686
112850B1168;0.06457;115;4;2;73.08;1.272;0.715420048863188;2.713
112850B1445;0.00505;42;3;2;86.11;1.658;0.60556514714982;3.403
112850B1167;0.12514;144;4;2;59.13;1.148;0.834487725618392;1.451
112850B1178;0.03583;76;5;2;58.20;1.139;0.795055507646962;1.369
112850B1441;0.01438;48;4;2;54.38;1.133;0.868816144778179;1.179
112850B1453;0.01892;64;6;2;50.04;1.320;0.703689639893407;2.961
112850B1452;0.02907;85;7;3;46.86;1.413;0.670018046302481;1.776
112850B1449;0.00195;18;4;2;54.70;1.134;0.854372714237128;1.170
112850B1048;0.12590;260;7;2;61.65;2.065;0.445767089872667;7.169
112850B1467;0.04197;104;6;2;52.00;1.429;0.671569830756605;1.353
112850B1465;0.02172;59;4;2;52.21;1.138;0.872462646528176;1.156
112850B1196;0.48492;295;7;2;52.35;1.194;0.714213011646917;1.619
112850B1047;0.39073;251;4;2;54.45;1.134;0.862554960119557;1.247
112850B1463;0.01783;121;8;2;58.51;2.550;0.433068507141516;11.685
112850B1429;0.01076;91;4;2;93.23;2.478;0.421716458740854;17.274
112850B1046;0.43799;267;4;2;55.99;1.138;0.854238029022294;1.320
112850B1157;0.09052;149;4;2;79.29;1.393;0.648845502775442;3.761
112850B1044;0.53314;311;4;2;66.67;1.203;0.774345996763898;2.065
112850B1156;0.08446;147;4;2;80.64;1.428;0.631162785008719;4.164
112850B1155;0.12887;163;4;2;73.40;1.277;0.716420787248898;2.733
112850B1154;0.11607;159;5;2;71.88;1.313;0.661034340297768;2.999
112850B1043;0.47153;312;5;2;71.80;1.280;0.664420996069683;2.563
112850B1175;0.11535;146;8;2;61.71;1.211;0.649288489905758;1.890
112850B1173;0.11274;141;4;2;64.35;1.181;0.792699901045426;1.565
112850B1189;0.13225;163;5;2;71.64;1.267;0.667367720415771;2.694
112850B1187;0.13534;164;4;2;71.42;1.254;0.726274083249585;2.357
112850B1186;0.16236;173;4;2;67.66;1.211;0.762416678024356;2.020
112850B1185;0.35323;238;4;2;51.17;1.132;0.875623684147307;1.157
112850B1184;0.37270;246;6;3;49.59;1.138;0.772849672450629;1.140
112850B1183;0.33197;231;4;2;52.17;1.131;0.86974839043;1.015
112850B1182;0.37357;245;4;2;52.88;1.133;0.86667659096994;1.200
112850B1447;0.05141;136;5;2;86.94;1.696;0.486624338795211;6.753
112850B1446;0.02165;67;5;2;68.19;1.294;0.672549307583897;2.847
112850B1444;0.20801;209;10;3;45.52;1.294;0.665645871361978;1.151
112850B1443;0.07159;115;5;2;65.87;1.210;0.724548472449565;1.706
112850B1440;0.03781;89;4;2;73.57;1.293;0.711424559969308;2.907
112850B1450;0.02334;123;4;2;92.07;2.280;0.440235890419657;12.346
112850B1439;0.01465;51;4;2;64.99;1.185;0.800659813799302;1.808
112850B1159;0.06428;253;8;2;67.97;2.820;0.380845448508136;15.410
112850B1461;0.13127;178;9;3;43.80;1.384;0.669574122888464;1.665
112850B1022;0.47968;315;9;2;56.06;1.284;0.658838308199262;1.930
112850B1029;0.34240;241;5;2;52.14;1.162;0.78794352686563;1.137
112850B1030;0.07957;137;4;2;67.34;1.371;0.690707390367443;1.288
112850B1055;0.25726;244;4;2;65.20;1.357;0.72945304447968;3.290
112850B1054;0.25878;236;4;2;66.84;1.307;0.737672154661952;3.023
112850B1053;0.18344;193;5;2;63.67;1.272;0.706059127672376;3.028
112850B1052;0.19809;217;4;2;66.92;1.376;0.715513784297863;3.514
112850B1031;0.15961;297;13;3;36.31;2.095;0.469196859244946;5.687
112850B1033;0.70782;508;23;5;24.28;1.702;0.497825568866759;2.325
112850B1062;0.17741;189;7;2;58.03;1.266;0.688640240425225;1.912
112850B1127;0.05756;172;13;2;58.09;2.017;0.440473622740006;4.591
112850B1125;0.40809;333;11;3;41.93;1.469;0.585240571222216;2.980
112850B1124;0.26364;243;5;2;71.06;1.335;0.649443747930189;3.329
112850B1161;0.11321;162;6;2;72.94;1.362;0.603548268389655;2.991
112850B1160;0.08166;144;5;2;80.43;1.423;0.590140890867425;4.142
112850B1166;0.55687;311;8;2;50.57;1.177;0.712140075128614;1.690
112850B1165;0.18345;181;4;2;66.35;1.195;0.781563570106279;1.784
112850B1164;0.08246;148;4;2;81.42;1.451;0.621255454339235;4.310
112850B1163;0.09763;153;4;2;78.86;1.382;0.654935445393986;3.502
112850B1162;0.08757;150;4;2;80.73;1.432;0.632300871588122;4.167
112850B1049;0.28808;339;14;2;53.61;1.781;0.475728901215808;2.240
112850B1119;0.19735;218;5;2;76.41;1.383;0.608384263034476;3.739
112850B1051;0.31000;268;5;3;49.77;1.357;0.728119337748782;2.555
112850B1123;0.21868;228;6;2;72.56;1.377;0.594492938920772;3.683
112850B1122;0.22027;221;5;2;71.62;1.330;0.64604335679805;3.360
112850B1118;0.16721;216;4;2;80.73;1.492;0.605781171489404;4.970
112850B1117;0.19964;237;7;2;66.07;1.496;0.553712525664653;4.083
112850B1158;0.09428;149;4;2;78.35;1.370;0.661491420217059;3.551
112850B1150;0.12328;164;4;2;75.95;1.321;0.686715104335769;3.083
112850B1149;0.10541;158;4;2;78.55;1.376;0.65823163852307;3.488
112850B1148;0.08664;154;4;2;82.25;1.477;0.612744348582594;4.484
112850B1147;0.11338;168;7;2;72.92;1.406;0.562247826218016;2.885
112850B1146;0.10769;160;6;2;76.26;1.379;0.584653456269187;3.704
112850B1145;0.11034;166;5;2;79.33;1.409;0.597132045574324;3.889
112850B1129;0.35183;237;7;2;50.75;1.128;0.726712022592571;1.133
112850B1128;0.00083;12;4;2;51.19;1.129;0.875707234745737;1.032
112850B1107;0.08588;126;4;2;63.35;1.214;0.781433988911557;2.145
112850B1144;0.13190;175;4;2;77.71;1.356;0.666741723002879;3.494
112850B1116;0.16439;167;6;3;49.56;1.159;0.756912217975595;1.406
112850B1428;0.09341;228;11;4;36.42;2.105;0.503419260489595;5.210
112850B1136;0.50238;292;7;2;52.91;1.163;0.720620496206055;1.772
112850B1436;0.14695;243;13;3;38.32;1.788;0.524800216010971;5.317
112850B1490;0.22064;190;9;3;49.03;1.138;0.718456601076127;1.254
112850B1442;0.18869;413;23;7;21.05;2.681;0.427890424056592;15.214
112850B1143;0.12454;173;4;2;78.88;1.383;0.652607491878198;3.772
112850B1142;0.08756;163;4;2;84.28;1.551;0.581447656857996;5.240
112850B1140;0.54578;313;14;3;46.96;1.196;0.653174638191785;1.771
112850B1005;0.13578;147;8;3;44.29;1.125;0.846625535330498;1.154
112850B1004;0.19910;179;5;2;53.60;1.132;0.884762492234714;1.354
112850B0999;0.10436;150;4;2;75.53;1.312;0.799310029001329;2.975
112850B1021;0.49579;308;8;3;42.55;1.234;0.750310278042603;1.114
112850B1095;0.07458;144;7;2;58.38;1.492;0.621991056471039;2.920
112850B1094;0.06141;108;5;2;58.13;1.230;0.73410751673771;2.287
112850B1069;0.23094;213;5;2;70.32;1.248;0.700016820543991;2.434
112850B1068;0.20928;199;5;2;69.02;1.226;0.711199699463994;2.300
112850B1006;0.35894;334;13;3;42.99;1.571;0.521856720397016;1.894
112850B1073;0.07706;120;7;3;45.79;1.215;0.74031497680675;1.300
112850B1072;0.00130;15;4;2;59.38;1.154;0.831583357420006;1.291
112850B1106;0.08095;125;4;2;67.87;1.241;0.746533464514178;2.344
112850B1105;0.17488;218;7;3;45.60;1.470;0.65416132306456;3.677
112850B1104;0.09911;132;4;2;54.86;1.180;0.834086611135317;1.662
112850B1098;0.28670;269;6;2;62.22;1.417;0.623152830637701;3.456
112850B1103;0.09096;180;5;2;67.03;1.685;0.550585591814275;4.206
112850B1120;0.20672;211;6;2;72.27;1.308;0.6183634220077;3.256
112850B1096;0.31591;281;5;2;70.49;1.411;0.624803337125551;3.496
112850B1093;0.18337;216;7;3;49.50;1.421;0.642106302525142;2.442
112850B1102;0.10699;132;5;2;51.24;1.141;0.785141567442194;1.439
112850B1121;0.21810;208;6;2;66.63;1.255;0.663638972642009;2.674
112850B1092;0.23420;232;7;3;44.94;1.354;0.686428138917302;3.146
112850B1091;0.11081;136;6;3;49.62;1.155;0.766107926896226;1.349
112850B1090;0.06150;104;5;2;62.69;1.181;0.745270680823224;1.494
112850B1089;0.17967;180;7;3;43.34;1.201;0.741795775546565;1.789
112850B1088;0.07418;232;10;3;49.01;2.401;0.424256141591008;3.925
112850B1086;0.04583;94;4;2;70.19;1.243;0.739409956885315;1.977
112850B1085;0.04751;94;4;2;66.88;1.222;0.76160786607465;2.151
112850B1101;0.07162;128;7;2;68.34;1.353;0.599299764777286;2.816
112850B1115;0.17242;170;5;2;50.31;1.157;0.789912982601056;1.386
112850B1134;0.09737;238;4;2;92.55;2.156;0.452432517744619;12.232
112850B1114;0.08048;124;6;2;68.49;1.231;0.670871219929658;2.471
112850B1113;0.07732;134;7;2;61.65;1.358;0.62175620778037;2.190
112850B1133;0.30508;276;4;2;79.91;1.409;0.637354258278527;3.917
112850B1112;0.09433;129;6;2;58.90;1.188;0.731557714369767;1.931
112850B1111;0.06217;115;4;2;73.11;1.305;0.699752273421059;2.474
112850B1131;0.34686;287;4;2;78.40;1.374;0.652897736508225;3.275
112850B1110;0.11444;151;7;2;60.10;1.261;0.658554597498127;2.233
112850B1109;0.06477;132;5;2;68.29;1.468;0.618717859651703;2.951
112850B1078;0.08363;123;4;2;56.39;1.202;0.820438485667939;1.838
112850B1108;0.07186;120;5;2;69.14;1.261;0.681596343457889;2.693
112850B1100;0.30111;284;10;3;49.45;1.460;0.571926471609127;3.598
112850B1099;0.23436;222;5;2;65.93;1.292;0.682813336357797;2.949
112850B1135;0.49748;316;8;2;51.95;1.263;0.654946511026396;2.216
112850B1224;0.36556;250;9;3;45.62;1.167;0.759216308561505;1.156
112850B0998;0.34306;440;14;3;43.17;2.120;0.44203477403726;4.143
112850B1082;0.11507;232;7;2;58.21;1.929;0.491714825978807;4.618
112850B1087;0.14499;284;12;4;27.98;2.101;0.569968424209255;4.259
112850B1084;0.05839;121;6;2;50.53;1.416;0.677399215382861;1.641
112850B1081;0.04338;144;7;2;58.46;1.954;0.500994999947338;2.571
112850B1080;0.19501;183;5;2;57.71;1.171;0.778285626640722;1.296
112850B1079;0.13004;156;4;2;53.61;1.221;0.81908858370735;1.924
112850B1077;0.23257;276;8;3;42.91;1.613;0.627642897634734;3.089
112850B1181;0.13512;475;13;3;43.18;3.648;0.356900118924901;16.797
112850B1179;0.06264;467;8;2;58.12;5.260;0.33748349565555;19.816
112850B1036;1.12209;738;28;6;23.25;1.965;0.455391516439719;3.704
112850B1451;0.09017;391;14;5;27.42;3.671;0.434468297064137;14.750
112850B1448;0.26908;564;18;3;37.35;3.065;0.370061189338414;9.702
112850B1045;0.46866;653;20;3;42.21;2.690;0.376625249782469;8.862
112850B0792;0.56982;432;12;3;43.42;1.614;0.546200183967774;4.746
112850B1037;0.31179;704;21;5;27.11;3.558;0.374716175800483;5.120
112850B1042;1.15921;438;7;3;44.87;1.147;0.756545806828947;1.666
112850B1058;0.54268;449;17;4;36.13;1.718;0.484192505765839;4.334
112850B1057;0.56159;328;6;2;53.59;1.236;0.715865649749641;2.027
112850B1056;0.59540;354;4;2;53.87;1.295;0.800924231379849;2.241
112850B1070;0.84867;483;9;2;52.47;1.478;0.57481130038281;2.001
112850B1007;0.94280;811;34;11;13.13;2.356;0.436859748964049;4.493
112850B1067;0.75815;438;5;2;65.65;1.419;0.648825371308243;4.034
112850B1066;0.74231;442;5;2;80.84;1.448;0.58594950691146;4.308
112850B1002;0.91305;803;38;10;17.64;2.370;0.40401184995139;3.540
112850B1020;2.03589;697;26;9;14.45;1.378;0.648970698214467;1.761
112850B1061;0.60873;457;5;2;80.30;1.652;0.533238704713484;5.545
112850B1060;0.66335;356;7;2;53.37;1.233;0.702044182962899;2.269
112850B1059;0.64099;354;7;2;54.83;1.246;0.683631017075454;2.195
112850B1180;0.39409;676;20;4;33.09;3.040;0.371154447648792;3.383
112850B1032;1.64250;1603;67;13;17.23;3.527;0.290837357427269;1.943
112850B1130;0.04050;348;9;3;41.15;4.880;0.413198251021569;59.492
112850B1064;1.05504;967;37;6;27.09;2.654;0.329135878267837;3.036
112850B1075;0.32653;379;7;2;57.34;1.872;0.518501819189657;2.808
112850B1083;0.38001;498;14;4;37.29;2.280;0.461488724540465;3.522
112850B1076;0.60959;489;9;3;49.47;1.765;0.541317066705503;2.669
112850B1074;1.32935;576;13;3;45.52;1.408;0.574135945896832;1.023
112850B1040;0.34771;1157;23;5;27.98;5.534;0.310277425578631;19.834
112850B1041;0.14558;1132;20;5;26.39;8.370;0.351264363087706;33.044
112850B1071;0.24968;960;19;4;29.50;5.420;0.347409296659086;4.295
112850B1065;1.51037;785;10;3;45.39;1.803;0.508981270717651;6.812
112850B1097;1.18158;977;22;5;28.74;2.535;0.391616923811408;8.884
112850B1433;0.17179;1362;52;13;11.25;9.272;0.247051171871995;6.580
112850B0811;7.95823;7274;233;43;13.35;7.273;0.195472711454644;2.779
112850B0870;43.16743;2649;80;15;11.72;1.137;0.566668441341561;1.079
112850B1170;0.04730;233;6;2;73.97;3.020;0.372495224183825;23.168
112850B0997;0.05120;92;6;2;50.19;1.144;0.78156206680338;1.461
112850B0996;0.03059;71;4;2;55.91;1.142;0.85214056907393;1.270
112850B0995;0.22297;315;5;2;84.07;1.880;0.475788829237279;7.823
112850C1415;0.13919;156;8;3;47.86;1.181;0.745733994944573;1.116
112850C1189;0.00321;27;5;2;69.51;1.324;0.672593288129124;2.406
112850C1015;0.00384;26;4;2;62.51;1.167;0.840445164010747;1.539
112850C0142;0.00595;35;6;2;67.13;1.278;0.658114748004243;2.924
112850C0141;0.00511;31;4;2;69.96;1.233;0.741571611122032;2.202
112850C1014;0.00628;39;5;2;59.10;1.391;0.718106420626785;3.107
112850C0140;0.01073;42;5;2;55.37;1.153;0.778608254334643;1.543
112850C0185;0.00491;30;4;2;66.99;1.204;0.764855867165841;1.838
112850C0150;0.00354;26;6;3;48.05;1.209;0.770367612763338;1.341
112850C1287;0.00208;22;5;2;61.18;1.388;0.646090172335536;1.876
112850C1286;0.03674;77;6;2;56.26;1.133;0.760493594400696;1.090
112850C0184;0.00342;27;4;2;75.76;1.319;0.677990033314869;3.183
112850C0183;0.00448;29;4;2;69.10;1.223;0.746794493954016;2.084
112850C1285;0.01425;87;8;3;44.90;2.059;0.513285349651627;7.686
112850C0147;0.00464;28;4;2;58.73;1.151;0.867167720828385;1.373
112850C1284;0.03459;104;10;3;38.30;1.579;0.619628905412867;1.704
112850C0182;0.00416;28;4;2;68.55;1.217;0.75345140594197;2.100
