PL;CODE_DEP;NOM_COM;CODE_COM;SECTION;NUMERO;DALLE;BOIS_%;NATURE_%;AUTRE_%;DOMINANTE;PROBA_DOMINANTE;SURF_TOTALE_M2
11429BB0183;11;Villemoustaussou;429;BB;0183;2;0.0;0.0;100.0;AUTRE;0;7.9
11429BB0357;11;Villemoustaussou;429;BB;0357;2;0.0;0.0;100.0;AUTRE;0;303.6
11429BB0355;11;Villemoustaussou;429;BB;0355;2;0.0;0.0;100.0;AUTRE;0;258.2
11429BB0325;11;Villemoustaussou;429;BB;0325;2;0.0;0.0;100.0;AUTRE;0;1937.0
11429CE0269;11;Villemoustaussou;429;CE;0269;2;0.0;0.0;100.0;AUTRE;0;862.5
11429BB0219;11;Villemoustaussou;429;BB;0219;2;0.0;0.0;100.0;AUTRE;0;2981.0
11429BB0220;11;Villemoustaussou;429;BB;0220;2;0.0;0.0;100.0;AUTRE;0;2343.7
11429CE0274;11;Villemoustaussou;429;CE;0274;2;0.0;0.0;100.0;AUTRE;0;608.3
11429CE0275;11;Villemoustaussou;429;CE;0275;2;0.0;0.0;100.0;AUTRE;0;15.0
11429BB0221;11;Villemoustaussou;429;BB;0221;2;0.0;0.0;100.0;AUTRE;0;1714.3
11429BB0223;11;Villemoustaussou;429;BB;0223;2;0.0;0.0;100.0;AUTRE;0;1554.1
11429CE0238;11;Villemoustaussou;429;CE;0238;2;0.0;0.0;100.0;AUTRE;0;464.9
11429BB0324;11;Villemoustaussou;429;BB;0324;2;0.0;0.0;100.0;AUTRE;0;3591.3
11429CE0239;11;Villemoustaussou;429;CE;0239;2;0.0;0.0;100.0;AUTRE;0;1855.5
11429BB0224;11;Villemoustaussou;429;BB;0224;2;0.0;0.0;100.0;AUTRE;0;1461.9
11429BB0228;11;Villemoustaussou;429;BB;0228;2;0.0;0.0;100.0;AUTRE;0;1159.5
11429BB0222;11;Villemoustaussou;429;BB;0222;2;0.0;0.0;100.0;AUTRE;0;206.0
11429BB0229;11;Villemoustaussou;429;BB;0229;2;0.0;0.0;100.0;AUTRE;0;1730.6
11429BB0230;11;Villemoustaussou;429;BB;0230;2;0.0;0.0;100.0;AUTRE;0;3206.0
11429BB0226;11;Villemoustaussou;429;BB;0226;2;0.0;0.0;100.0;AUTRE;0;1196.5
11429BB0225;11;Villemoustaussou;429;BB;0225;2;0.0;0.0;100.0;AUTRE;0;1105.0
11429BB0227;11;Villemoustaussou;429;BB;0227;2;0.0;0.0;100.0;AUTRE;0;231.1
11429BB0231;11;Villemoustaussou;429;BB;0231;2;0.0;0.0;100.0;AUTRE;0;4129.0
11429BB0003;11;Villemoustaussou;429;BB;0003;2;0.0;0.0;100.0;AUTRE;0;2956.4
11429BB0310;11;Villemoustaussou;429;BB;0310;2;0.0;0.0;100.0;AUTRE;0;3558.6
11429BA0226;11;Villemoustaussou;429;BA;0226;2;0.0;0.0;100.0;AUTRE;0;3677.7
11429BA0225;11;Villemoustaussou;429;BA;0225;2;0.0;0.0;100.0;AUTRE;0;640.0
11429CE0276;11;Villemoustaussou;429;CE;0276;2;0.0;0.0;100.0;AUTRE;0;1214.6
11429CE0206;11;Villemoustaussou;429;CE;0206;2;0.0;0.0;100.0;AUTRE;0;1077.9
11429CE0240;11;Villemoustaussou;429;CE;0240;2;0.0;0.0;100.0;AUTRE;0;231.2
11429CE0205;11;Villemoustaussou;429;CE;0205;2;0.0;0.0;100.0;AUTRE;0;17.7
11429BA0048;11;Villemoustaussou;429;BA;0048;2;0.0;0.0;100.0;AUTRE;0;27.2
11429BA0224;11;Villemoustaussou;429;BA;0224;2;0.0;0.0;100.0;AUTRE;0;684.5
11429CE0194;11;Villemoustaussou;429;CE;0194;2;0.0;0.0;100.0;AUTRE;0;1652.7
11429CE0216;11;Villemoustaussou;429;CE;0216;2;0.0;0.0;100.0;AUTRE;0;2833.0
11429CH0205;11;Villemoustaussou;429;CH;0205;2;0.0;0.0;100.0;AUTRE;0;113.1
11429BA0080;11;Villemoustaussou;429;BA;0080;2;6.37;0.0;93.63;AUTRE;0;258.2
11429BA0078;11;Villemoustaussou;429;BA;0078;2;0.0;0.0;100.0;AUTRE;0;4917.1
11429BA0079;11;Villemoustaussou;429;BA;0079;2;10.32;0.0;89.68;AUTRE;0;3486.7
11429BA0053;11;Villemoustaussou;429;BA;0053;2;9.0;0.0;91.0;AUTRE;0;2341.1
11429BA0083;11;Villemoustaussou;429;BA;0083;2;86.72;0.0;13.28;BOIS;100;1368.7
11429BA0087;11;Villemoustaussou;429;BA;0087;2;72.47;0.0;27.53;BOIS;100;2965.4
11429BA0084;11;Villemoustaussou;429;BA;0084;2;98.83;0.0;1.17;BOIS;100;4055.9
11429BA0052;11;Villemoustaussou;429;BA;0052;2;2.63;0.0;97.37;AUTRE;0;2433.4
11429BA0109;11;Villemoustaussou;429;BA;0109;2;0.0;5.18;94.82;AUTRE;0;1483.4
11429BA0056;11;Villemoustaussou;429;BA;0056;2;0.0;0.0;100.0;AUTRE;0;1810.5
11429BA0107;11;Villemoustaussou;429;BA;0107;2;0.0;1.59;98.41;AUTRE;0;1475.5
11429BA0065;11;Villemoustaussou;429;BA;0065;2;0.0;5.94;94.06;AUTRE;0;2780.5
11429BA0064;11;Villemoustaussou;429;BA;0064;2;0.0;9.9;90.1;AUTRE;0;3979.5
11429BA0103;11;Villemoustaussou;429;BA;0103;2;0.0;80.35;19.65;NATURE;100;187.5
11429BD0014;11;Villemoustaussou;429;BD;0014;2;0.0;0.0;100.0;AUTRE;0;548.8
11429AT0226;11;Villemoustaussou;429;AT;0226;2;0.0;0.0;100.0;AUTRE;0;1740.6
11429BD0013;11;Villemoustaussou;429;BD;0013;2;0.0;0.0;100.0;AUTRE;0;156.2
11429AT0095;11;Villemoustaussou;429;AT;0095;2;0.0;0.0;100.0;AUTRE;0;997.9
11429AT0221;11;Villemoustaussou;429;AT;0221;2;0.0;0.0;100.0;AUTRE;0;528.1
11429BD0011;11;Villemoustaussou;429;BD;0011;2;0.0;0.0;100.0;AUTRE;0;461.8
11429BD0012;11;Villemoustaussou;429;BD;0012;2;0.0;0.0;100.0;AUTRE;0;516.6
11429AT0094;11;Villemoustaussou;429;AT;0094;2;0.0;0.0;100.0;AUTRE;0;1506.6
11429AT0222;11;Villemoustaussou;429;AT;0222;2;0.0;0.0;100.0;AUTRE;0;503.8
11429BD0009;11;Villemoustaussou;429;BD;0009;2;0.0;0.0;100.0;AUTRE;0;699.2
11429AT0223;11;Villemoustaussou;429;AT;0223;2;0.0;0.0;100.0;AUTRE;0;447.3
11429AT0066;11;Villemoustaussou;429;AT;0066;2;0.0;0.0;100.0;AUTRE;0;407.7
11429AT0067;11;Villemoustaussou;429;AT;0067;2;0.0;0.0;100.0;AUTRE;0;2404.9
11429AT0224;11;Villemoustaussou;429;AT;0224;2;0.0;0.0;100.0;AUTRE;0;504.1
11429AT0216;11;Villemoustaussou;429;AT;0216;2;0.0;0.0;100.0;AUTRE;0;445.1
11429AT0177;11;Villemoustaussou;429;AT;0177;2;0.0;0.0;100.0;AUTRE;0;537.3
11429AT0068;11;Villemoustaussou;429;AT;0068;2;0.0;0.0;100.0;AUTRE;0;53.5
11429AT0215;11;Villemoustaussou;429;AT;0215;2;0.0;0.0;100.0;AUTRE;0;448.9
11429AT0098;11;Villemoustaussou;429;AT;0098;2;0.0;0.0;100.0;AUTRE;0;126.2
11429AT0072;11;Villemoustaussou;429;AT;0072;2;0.0;0.0;100.0;AUTRE;0;891.7
11429AT0210;11;Villemoustaussou;429;AT;0210;2;0.0;0.0;100.0;AUTRE;0;424.0
11429AT0208;11;Villemoustaussou;429;AT;0208;2;0.0;0.0;100.0;AUTRE;0;216.4
11429AT0085;11;Villemoustaussou;429;AT;0085;2;0.0;0.0;100.0;AUTRE;0;1004.5
11429AT0207;11;Villemoustaussou;429;AT;0207;2;0.0;0.0;100.0;AUTRE;0;485.5
11429AT0209;11;Villemoustaussou;429;AT;0209;2;0.0;0.0;100.0;AUTRE;0;105.8
11429AT0206;11;Villemoustaussou;429;AT;0206;2;0.0;0.0;100.0;AUTRE;0;406.1
11429AT0229;11;Villemoustaussou;429;AT;0229;2;0.0;0.0;100.0;AUTRE;0;10.9
11429AT0176;11;Villemoustaussou;429;AT;0176;2;0.0;0.0;100.0;AUTRE;0;8043.9
11429AT0076;11;Villemoustaussou;429;AT;0076;2;0.0;0.0;100.0;AUTRE;0;406.4
11429AT0075;11;Villemoustaussou;429;AT;0075;2;0.0;0.0;100.0;AUTRE;0;456.3
11429AT0078;11;Villemoustaussou;429;AT;0078;2;0.0;0.0;100.0;AUTRE;0;464.2
11429AT0083;11;Villemoustaussou;429;AT;0083;2;0.0;0.0;100.0;AUTRE;0;288.3
11429AT0081;11;Villemoustaussou;429;AT;0081;2;0.0;0.0;100.0;AUTRE;0;12.5
11429AV0190;11;Villemoustaussou;429;AV;0190;2;0.0;0.0;100.0;AUTRE;0;1812.4
11429AV0189;11;Villemoustaussou;429;AV;0189;2;0.0;0.0;100.0;AUTRE;0;642.2
11429BC0079;11;Villemoustaussou;429;BC;0079;2;0.0;0.0;100.0;AUTRE;0;337.8
11429AV0225;11;Villemoustaussou;429;AV;0225;2;0.0;0.0;100.0;AUTRE;0;247.4
11429AV0361;11;Villemoustaussou;429;AV;0361;2;0.0;0.0;100.0;AUTRE;0;388.8
11429AV0377;11;Villemoustaussou;429;AV;0377;2;0.0;0.0;100.0;AUTRE;0;1554.2
11429AV0205;11;Villemoustaussou;429;AV;0205;2;0.0;0.0;100.0;AUTRE;0;101.3
11429BC0081;11;Villemoustaussou;429;BC;0081;2;0.0;0.0;100.0;AUTRE;0;222.8
11429AV0204;11;Villemoustaussou;429;AV;0204;2;0.0;0.0;100.0;AUTRE;0;79.9
11429AV0427;11;Villemoustaussou;429;AV;0427;2;0.0;0.0;100.0;AUTRE;0;514.4
11429BC0080;11;Villemoustaussou;429;BC;0080;2;0.0;0.0;100.0;AUTRE;0;92.0
11429AV0203;11;Villemoustaussou;429;AV;0203;2;0.0;0.0;100.0;AUTRE;0;105.7
11429AV0226;11;Villemoustaussou;429;AV;0226;2;0.0;0.0;100.0;AUTRE;0;91.5
11429AV0202;11;Villemoustaussou;429;AV;0202;2;0.0;0.0;100.0;AUTRE;0;97.3
11429AV0362;11;Villemoustaussou;429;AV;0362;2;0.0;0.0;100.0;AUTRE;0;156.4
11429AV0235;11;Villemoustaussou;429;AV;0235;2;0.0;0.0;100.0;AUTRE;0;33.6
11429AV0378;11;Villemoustaussou;429;AV;0378;2;0.0;0.0;100.0;AUTRE;0;65.0
11429AV0227;11;Villemoustaussou;429;AV;0227;2;0.0;0.0;100.0;AUTRE;0;64.7
11429AV0234;11;Villemoustaussou;429;AV;0234;2;0.0;0.0;100.0;AUTRE;0;163.9
11429AV0193;11;Villemoustaussou;429;AV;0193;2;0.0;0.0;100.0;AUTRE;0;128.1
11429AV0228;11;Villemoustaussou;429;AV;0228;2;0.0;0.0;100.0;AUTRE;0;224.3
11429AV0229;11;Villemoustaussou;429;AV;0229;2;0.0;0.0;100.0;AUTRE;0;60.8
11429AV0230;11;Villemoustaussou;429;AV;0230;2;0.0;0.0;100.0;AUTRE;0;78.5
11429AV0231;11;Villemoustaussou;429;AV;0231;2;0.0;0.0;100.0;AUTRE;0;44.1
11429AV0439;11;Villemoustaussou;429;AV;0439;2;0.0;0.0;100.0;AUTRE;0;187.7
11429AV0232;11;Villemoustaussou;429;AV;0232;2;0.0;0.0;100.0;AUTRE;0;34.6
11429AV0233;11;Villemoustaussou;429;AV;0233;2;0.0;0.0;100.0;AUTRE;0;62.4
11429AV0199;11;Villemoustaussou;429;AV;0199;2;0.0;0.0;100.0;AUTRE;0;163.7
11429AV0426;11;Villemoustaussou;429;AV;0426;2;0.0;0.0;100.0;AUTRE;0;55.4
11429AV0376;11;Villemoustaussou;429;AV;0376;2;0.0;0.0;100.0;AUTRE;0;52.5
11429AV0437;11;Villemoustaussou;429;AV;0437;2;0.0;0.0;100.0;AUTRE;0;27.5
11429AV0436;11;Villemoustaussou;429;AV;0436;2;0.0;0.0;100.0;AUTRE;0;12.6
11429AV0192;11;Villemoustaussou;429;AV;0192;2;0.0;0.0;100.0;AUTRE;0;117.1
11429AV0418;11;Villemoustaussou;429;AV;0418;2;0.0;0.0;100.0;AUTRE;0;117.7
11429AT0084;11;Villemoustaussou;429;AT;0084;2;0.0;0.0;100.0;AUTRE;0;90.9
11429AV0419;11;Villemoustaussou;429;AV;0419;2;0.0;0.0;100.0;AUTRE;0;3.9
11429AT0371;11;Villemoustaussou;429;AT;0371;2;0.0;0.0;100.0;AUTRE;0;836.6
11429AT0372;11;Villemoustaussou;429;AT;0372;2;0.0;0.0;100.0;AUTRE;0;631.8
11429AT0308;11;Villemoustaussou;429;AT;0308;2;0.0;0.0;100.0;AUTRE;0;600.5
11429AT0309;11;Villemoustaussou;429;AT;0309;2;0.0;0.0;100.0;AUTRE;0;683.9
11429AT0366;11;Villemoustaussou;429;AT;0366;2;0.0;0.0;100.0;AUTRE;0;199.6
11429AT0367;11;Villemoustaussou;429;AT;0367;2;0.0;0.0;100.0;AUTRE;0;790.1
11429AT0373;11;Villemoustaussou;429;AT;0373;2;0.0;0.0;100.0;AUTRE;0;314.9
11429AT0370;11;Villemoustaussou;429;AT;0370;2;0.0;0.0;100.0;AUTRE;0;843.6
11429AT0307;11;Villemoustaussou;429;AT;0307;2;0.0;0.0;100.0;AUTRE;0;599.0
11429AT0368;11;Villemoustaussou;429;AT;0368;2;0.0;0.0;100.0;AUTRE;0;329.0
11429AT0369;11;Villemoustaussou;429;AT;0369;2;0.0;0.0;100.0;AUTRE;0;634.4
11429AT0365;11;Villemoustaussou;429;AT;0365;2;0.0;0.0;100.0;AUTRE;0;211.6
11429AT0363;11;Villemoustaussou;429;AT;0363;2;0.0;0.0;100.0;AUTRE;0;886.0
11429AT0048;11;Villemoustaussou;429;AT;0048;2;0.0;0.0;100.0;AUTRE;0;540.4
11429AT0182;11;Villemoustaussou;429;AT;0182;2;0.0;0.0;100.0;AUTRE;0;24.2
11429AT0181;11;Villemoustaussou;429;AT;0181;2;0.0;0.0;100.0;AUTRE;0;330.6
11429AT0386;11;Villemoustaussou;429;AT;0386;2;0.0;0.0;100.0;AUTRE;0;460.6
11429AT0180;11;Villemoustaussou;429;AT;0180;2;0.0;0.0;100.0;AUTRE;0;27.8
11429AT0311;11;Villemoustaussou;429;AT;0311;2;0.0;0.0;100.0;AUTRE;0;500.5
11429AT0310;11;Villemoustaussou;429;AT;0310;2;0.0;0.0;100.0;AUTRE;0;628.2
11429AT0385;11;Villemoustaussou;429;AT;0385;2;0.0;0.0;100.0;AUTRE;0;476.1
11429AT0387;11;Villemoustaussou;429;AT;0387;2;0.0;0.0;100.0;AUTRE;0;12.4
11429AT0312;11;Villemoustaussou;429;AT;0312;2;0.0;0.0;100.0;AUTRE;0;500.4
11429AT0362;11;Villemoustaussou;429;AT;0362;2;0.0;0.0;100.0;AUTRE;0;978.1
11429AT0330;11;Villemoustaussou;429;AT;0330;2;0.0;0.0;100.0;AUTRE;0;509.1
11429BD0031;11;Villemoustaussou;429;BD;0031;2;0.0;0.0;100.0;AUTRE;0;432.9
11429BD0034;11;Villemoustaussou;429;BD;0034;2;0.0;0.0;100.0;AUTRE;0;434.1
11429BD0035;11;Villemoustaussou;429;BD;0035;2;0.0;0.0;100.0;AUTRE;0;423.0
11429BD0030;11;Villemoustaussou;429;BD;0030;2;0.0;0.0;100.0;AUTRE;0;419.7
11429BD0027;11;Villemoustaussou;429;BD;0027;2;0.0;0.0;100.0;AUTRE;0;659.8
11429AW0074;11;Villemoustaussou;429;AW;0074;2;0.0;0.0;100.0;AUTRE;0;194.6
11429AW0078;11;Villemoustaussou;429;AW;0078;2;0.0;0.0;100.0;AUTRE;0;37.3
11429AW0077;11;Villemoustaussou;429;AW;0077;2;0.0;0.0;100.0;AUTRE;0;96.0
11429AW0080;11;Villemoustaussou;429;AW;0080;2;0.0;0.0;100.0;AUTRE;0;213.5
11429AW0079;11;Villemoustaussou;429;AW;0079;2;0.0;0.0;100.0;AUTRE;0;139.9
11429AW0081;11;Villemoustaussou;429;AW;0081;2;0.0;0.0;100.0;AUTRE;0;304.1
11429AW0082;11;Villemoustaussou;429;AW;0082;2;0.0;0.0;100.0;AUTRE;0;99.4
11429AW0133;11;Villemoustaussou;429;AW;0133;2;0.0;0.0;100.0;AUTRE;0;0.3
11429AW0083;11;Villemoustaussou;429;AW;0083;2;0.0;0.0;100.0;AUTRE;0;340.2
11429AW0084;11;Villemoustaussou;429;AW;0084;2;0.0;0.0;100.0;AUTRE;0;204.6
11429AW0087;11;Villemoustaussou;429;AW;0087;2;0.0;0.0;100.0;AUTRE;0;380.8
11429AW0004;11;Villemoustaussou;429;AW;0004;2;0.0;0.0;100.0;AUTRE;0;148.3
11429AW0090;11;Villemoustaussou;429;AW;0090;2;0.0;0.0;100.0;AUTRE;0;357.6
11429AW0093;11;Villemoustaussou;429;AW;0093;2;0.0;0.0;100.0;AUTRE;0;680.2
11429AY0268;11;Villemoustaussou;429;AY;0268;2;0.0;0.0;100.0;AUTRE;0;12.2
11429AZ0112;11;Villemoustaussou;429;AZ;0112;2;0.0;0.0;100.0;AUTRE;0;651.5
11429AZ0111;11;Villemoustaussou;429;AZ;0111;2;0.0;0.0;100.0;AUTRE;0;788.6
11429AZ0090;11;Villemoustaussou;429;AZ;0090;2;0.0;0.0;100.0;AUTRE;0;577.9
11429AZ0091;11;Villemoustaussou;429;AZ;0091;2;0.0;0.0;100.0;AUTRE;0;894.8
11429BD0155;11;Villemoustaussou;429;BD;0155;2;0.0;0.0;100.0;AUTRE;0;490.5
11429AM0079;11;Villemoustaussou;429;AM;0079;2;0.0;0.0;100.0;AUTRE;0;1010.3
11429BD0156;11;Villemoustaussou;429;BD;0156;2;0.0;0.0;100.0;AUTRE;0;633.7
11429BD0157;11;Villemoustaussou;429;BD;0157;2;0.0;0.0;100.0;AUTRE;0;511.8
11429BD0158;11;Villemoustaussou;429;BD;0158;2;0.0;0.0;100.0;AUTRE;0;523.4
11429BD0159;11;Villemoustaussou;429;BD;0159;2;0.0;0.0;100.0;AUTRE;0;386.4
11429BD0160;11;Villemoustaussou;429;BD;0160;2;0.0;0.0;100.0;AUTRE;0;362.3
11429BD0179;11;Villemoustaussou;429;BD;0179;2;0.0;0.0;100.0;AUTRE;0;176.3
11429BD0186;11;Villemoustaussou;429;BD;0186;2;0.0;0.0;100.0;AUTRE;0;943.6
11429BD0180;11;Villemoustaussou;429;BD;0180;2;0.0;0.0;100.0;AUTRE;0;105.5
11429BD0187;11;Villemoustaussou;429;BD;0187;2;0.0;0.0;100.0;AUTRE;0;565.9
11429BD0188;11;Villemoustaussou;429;BD;0188;2;0.0;0.0;100.0;AUTRE;0;596.0
11429BD0189;11;Villemoustaussou;429;BD;0189;2;0.0;0.0;100.0;AUTRE;0;597.6
11429BD0066;11;Villemoustaussou;429;BD;0066;2;0.0;0.0;100.0;AUTRE;0;79.6
11429BD0065;11;Villemoustaussou;429;BD;0065;2;0.0;0.0;100.0;AUTRE;0;266.3
11429BD0062;11;Villemoustaussou;429;BD;0062;2;0.0;0.0;100.0;AUTRE;0;1013.7
11429BD0063;11;Villemoustaussou;429;BD;0063;2;0.0;0.0;100.0;AUTRE;0;1019.1
11429BD0051;11;Villemoustaussou;429;BD;0051;2;0.0;0.0;100.0;AUTRE;0;1017.5
11429BD0052;11;Villemoustaussou;429;BD;0052;2;0.0;0.0;100.0;AUTRE;0;1095.2
11429BD0108;11;Villemoustaussou;429;BD;0108;2;0.0;0.0;100.0;AUTRE;0;178.4
11429BD0107;11;Villemoustaussou;429;BD;0107;2;0.0;0.0;100.0;AUTRE;0;2220.3
11429BD0084;11;Villemoustaussou;429;BD;0084;2;0.0;0.0;100.0;AUTRE;0;27.6
11429BD0083;11;Villemoustaussou;429;BD;0083;2;0.0;0.0;100.0;AUTRE;0;783.7
11429BD0089;11;Villemoustaussou;429;BD;0089;2;0.0;0.0;100.0;AUTRE;0;664.6
11429BD0047;11;Villemoustaussou;429;BD;0047;2;0.0;0.0;100.0;AUTRE;0;532.7
11429BD0046;11;Villemoustaussou;429;BD;0046;2;0.0;0.0;100.0;AUTRE;0;788.1
11429BD0088;11;Villemoustaussou;429;BD;0088;2;0.0;0.0;100.0;AUTRE;0;617.6
11429BD0045;11;Villemoustaussou;429;BD;0045;2;0.0;0.0;100.0;AUTRE;0;675.4
11429BD0038;11;Villemoustaussou;429;BD;0038;2;0.0;0.0;100.0;AUTRE;0;290.1
11429BD0037;11;Villemoustaussou;429;BD;0037;2;0.0;0.0;100.0;AUTRE;0;656.8
11429BD0036;11;Villemoustaussou;429;BD;0036;2;0.0;0.0;100.0;AUTRE;0;505.1
11429BD0033;11;Villemoustaussou;429;BD;0033;2;0.0;0.0;100.0;AUTRE;0;512.7
11429BD0032;11;Villemoustaussou;429;BD;0032;2;0.0;0.0;100.0;AUTRE;0;547.9
11429AT0357;11;Villemoustaussou;429;AT;0357;2;0.0;0.0;100.0;AUTRE;0;343.0
11429AT0352;11;Villemoustaussou;429;AT;0352;2;0.0;0.0;100.0;AUTRE;0;502.9
11429BD0029;11;Villemoustaussou;429;BD;0029;2;0.0;0.0;100.0;AUTRE;0;575.4
11429AT0351;11;Villemoustaussou;429;AT;0351;2;0.0;0.0;100.0;AUTRE;0;500.7
11429BD0028;11;Villemoustaussou;429;BD;0028;2;0.0;0.0;100.0;AUTRE;0;930.4
11429AT0350;11;Villemoustaussou;429;AT;0350;2;0.0;0.0;100.0;AUTRE;0;500.8
11429AT0348;11;Villemoustaussou;429;AT;0348;2;0.0;0.0;100.0;AUTRE;0;501.4
11429AT0349;11;Villemoustaussou;429;AT;0349;2;0.0;0.0;100.0;AUTRE;0;501.6
11429AT0061;11;Villemoustaussou;429;AT;0061;2;0.0;0.0;100.0;AUTRE;0;760.9
11429AT0347;11;Villemoustaussou;429;AT;0347;2;0.0;0.0;100.0;AUTRE;0;500.9
11429AT0346;11;Villemoustaussou;429;AT;0346;2;0.0;0.0;100.0;AUTRE;0;503.5
11429AT0063;11;Villemoustaussou;429;AT;0063;2;0.0;0.0;100.0;AUTRE;0;809.8
11429AT0358;11;Villemoustaussou;429;AT;0358;2;0.0;0.0;100.0;AUTRE;0;353.4
11429AT0096;11;Villemoustaussou;429;AT;0096;2;0.0;0.0;100.0;AUTRE;0;1100.7
11429AV0175;11;Villemoustaussou;429;AV;0175;2;0.0;0.0;100.0;AUTRE;0;71.7
11429AV0171;11;Villemoustaussou;429;AV;0171;2;0.0;0.0;100.0;AUTRE;0;127.6
11429AV0244;11;Villemoustaussou;429;AV;0244;2;0.0;0.0;100.0;AUTRE;0;81.4
11429AV0176;11;Villemoustaussou;429;AV;0176;2;0.0;0.0;100.0;AUTRE;0;69.6
11429AV0173;11;Villemoustaussou;429;AV;0173;2;0.0;0.0;100.0;AUTRE;0;40.5
11429AV0243;11;Villemoustaussou;429;AV;0243;2;0.0;0.0;100.0;AUTRE;0;67.6
11429AV0245;11;Villemoustaussou;429;AV;0245;2;0.0;0.0;100.0;AUTRE;0;42.3
11429AV0172;11;Villemoustaussou;429;AV;0172;2;0.0;0.0;100.0;AUTRE;0;78.0
11429AV0170;11;Villemoustaussou;429;AV;0170;2;0.0;0.0;100.0;AUTRE;0;28.2
11429AV0169;11;Villemoustaussou;429;AV;0169;2;0.0;0.0;100.0;AUTRE;0;19.4
11429AV0160;11;Villemoustaussou;429;AV;0160;2;0.0;0.0;100.0;AUTRE;0;37.2
11429AV0242;11;Villemoustaussou;429;AV;0242;2;0.0;0.0;100.0;AUTRE;0;24.9
11429AV0168;11;Villemoustaussou;429;AV;0168;2;0.0;0.0;100.0;AUTRE;0;19.5
11429AV0365;11;Villemoustaussou;429;AV;0365;2;0.0;0.0;100.0;AUTRE;0;81.5
11429AV0246;11;Villemoustaussou;429;AV;0246;2;0.0;0.0;100.0;AUTRE;0;31.5
11429AV0161;11;Villemoustaussou;429;AV;0161;2;0.0;0.0;100.0;AUTRE;0;47.6
11429AV0167;11;Villemoustaussou;429;AV;0167;2;0.0;0.0;100.0;AUTRE;0;52.9
11429AV0366;11;Villemoustaussou;429;AV;0366;2;0.0;0.0;100.0;AUTRE;0;19.5
11429AV0164;11;Villemoustaussou;429;AV;0164;2;0.0;0.0;100.0;AUTRE;0;59.2
11429AV0364;11;Villemoustaussou;429;AV;0364;2;0.0;0.0;100.0;AUTRE;0;4.3
11429AV0162;11;Villemoustaussou;429;AV;0162;2;0.0;0.0;100.0;AUTRE;0;32.5
11429AV0363;11;Villemoustaussou;429;AV;0363;2;0.0;0.0;100.0;AUTRE;0;169.4
11429AV0166;11;Villemoustaussou;429;AV;0166;2;0.0;0.0;100.0;AUTRE;0;27.3
11429AV0247;11;Villemoustaussou;429;AV;0247;2;0.0;0.0;100.0;AUTRE;0;18.6
11429AV0163;11;Villemoustaussou;429;AV;0163;2;0.0;0.0;100.0;AUTRE;0;26.4
11429AV0165;11;Villemoustaussou;429;AV;0165;2;0.0;0.0;100.0;AUTRE;0;47.6
11429AV0248;11;Villemoustaussou;429;AV;0248;2;0.0;0.0;100.0;AUTRE;0;24.7
11429AV0249;11;Villemoustaussou;429;AV;0249;2;0.0;0.0;100.0;AUTRE;0;47.9
11429AV0281;11;Villemoustaussou;429;AV;0281;2;0.0;0.0;100.0;AUTRE;0;164.2
11429AV0280;11;Villemoustaussou;429;AV;0280;2;0.0;0.0;100.0;AUTRE;0;47.7
11429AV0279;11;Villemoustaussou;429;AV;0279;2;0.0;0.0;100.0;AUTRE;0;35.5
11429AV0277;11;Villemoustaussou;429;AV;0277;2;0.0;0.0;100.0;AUTRE;0;148.1
11429BB0051;11;Villemoustaussou;429;BB;0051;2;0.0;0.0;100.0;AUTRE;0;882.9
11429AV0443;11;Villemoustaussou;429;AV;0443;2;0.0;0.0;100.0;AUTRE;0;51.7
11429AV0440;11;Villemoustaussou;429;AV;0440;2;0.0;0.0;100.0;AUTRE;0;15.4
11429AV0187;11;Villemoustaussou;429;AV;0187;2;0.0;0.0;100.0;AUTRE;0;67.6
11429AV0442;11;Villemoustaussou;429;AV;0442;2;0.0;0.0;100.0;AUTRE;0;30.7
11429AV0188;11;Villemoustaussou;429;AV;0188;2;0.0;0.0;100.0;AUTRE;0;189.8
11429AV0186;11;Villemoustaussou;429;AV;0186;2;0.0;0.0;100.0;AUTRE;0;182.4
11429AV0182;11;Villemoustaussou;429;AV;0182;2;0.0;0.0;100.0;AUTRE;0;27.3
11429AV0180;11;Villemoustaussou;429;AV;0180;2;0.0;0.0;100.0;AUTRE;0;211.9
11429AV0181;11;Villemoustaussou;429;AV;0181;2;0.0;0.0;100.0;AUTRE;0;180.5
11429AV0178;11;Villemoustaussou;429;AV;0178;2;0.0;0.0;100.0;AUTRE;0;6.1
11429AV0183;11;Villemoustaussou;429;AV;0183;2;0.0;0.0;100.0;AUTRE;0;68.2
11429AV0370;11;Villemoustaussou;429;AV;0370;2;0.0;0.0;100.0;AUTRE;0;243.5
11429AV0184;11;Villemoustaussou;429;AV;0184;2;0.0;0.0;100.0;AUTRE;0;126.4
11429AV0185;11;Villemoustaussou;429;AV;0185;2;0.0;0.0;100.0;AUTRE;0;112.5
11429AV0369;11;Villemoustaussou;429;AV;0369;2;0.0;0.0;100.0;AUTRE;0;95.8
11429AV0174;11;Villemoustaussou;429;AV;0174;2;0.0;0.0;100.0;AUTRE;0;71.7
11429AV0177;11;Villemoustaussou;429;AV;0177;2;0.0;0.0;100.0;AUTRE;0;6.1
11429AV0438;11;Villemoustaussou;429;AV;0438;2;0.0;0.0;100.0;AUTRE;0;34.6
