PL;ARTIFICIALISE_OSO;AGRICULTURE_OSO;NATURE_OSO;BOIS_OSO;EAU_OSO;AUTRE_OSO;ARTIFICIALISE_RPG;AGRICULTURE_RPG;NATURE_RPG;BOIS_RPG;EAU_RPG;AUTRE_RPG;ARTIFICIALISE_TOPO;AGRICULTURE_TOPO;NATURE_TOPO;BOIS_TOPO;EAU_TOPO;AUTRE_TOPO;ARTIFICIALISE_COSIA;AGRICULTURE_COSIA;NATURE_COSIA;BOIS_COSIA;EAU_COSIA;AUTRE_COSIA;ARTIFICIALISE_FORET;AGRICULTURE_FORET;NATURE_FORET;BOIS_FORET;EAU_FORET;AUTRE_FORET;DIV_ARTIFICIALISE;DIV_AGRICULTURE;DIV_NATURE;DIV_BOIS;DIV_EAU;INDICE_DIVERGENCE;TAUX_ACCORD_PRECIS;CONSENSUS;SURFACE;GRAVELIUS
110040A0206;0.0;6.88;0.0;93.12;0.0;0.0;0.0;0.02;0.0;0.0;0.0;99.98;0.0;0.0;0.0;0.0;0.0;100.0;0.01;0.18;41.92;57.88;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.00447213595499958;3.055401773907975;18.74719392335824;48.53150729165539;0.0;14.06771502497532;85.93228497502469;BOIS;4408.6327499958;1.1753248260081703
110040A0207;0.92;99.08;0.0;0.0;0.0;0.0;0.0;89.84;0.0;0.0;0.0;10.16;0.0;0.0;0.0;0.0;0.0;100.0;0.0;83.6;1.59;14.81;0.0;0.0;0.0;0.0;0.0;6.82;0.0;93.18;0.4114365078599613;50.058970025361084;0.7110696168449332;6.562718948728492;0.0;11.548839019758892;88.45116098024111;AGRICULTURE;4460.388549925952;1.1616302427525775
110040A0208;16.09;3.43;0.0;80.49;0.0;0.0;0.0;9.29;0.0;0.0;0.0;90.71;0.0;0.0;0.0;0.0;0.0;100.0;0.0;4.78;7.34;87.88;0.0;0.0;0.0;0.0;0.0;92.05;0.0;7.95;7.195666751594323;3.862233809597756;3.282547790969691;47.72583608487126;0.0;12.413256887406607;87.5867431125934;BOIS;6405.1788000453;1.5784319247504732
110040A0209;72.39;27.51;0.0;0.1;0.0;0.0;0.0;99.29;0.0;0.0;0.0;0.71;0.0;0.0;0.0;0.0;0.0;100.0;0.05;89.67;9.48;0.8;0.0;0.0;0.0;0.0;0.0;0.08;0.0;99.92;32.368209249200056;48.17717540495707;4.239584885339601;0.3407051511204373;0.0;17.02513493812343;82.97486506187657;ARTIFICIALISE;22820.86214993537;1.199087158172185
110040A0210;48.72;51.28;0.0;0.0;0.0;0.0;0.0;98.72;0.0;0.0;0.0;1.28;0.0;0.0;0.0;0.0;0.0;100.0;0.0;76.95;16.97;6.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;21.78824637275795;44.70827328358813;7.589214715634285;2.7235307965947437;0.0;15.361853033715022;84.63814696628498;AGRICULTURE;6003.33779970371;1.746535916479069
110040A0211;30.35;69.65;0.0;0.0;0.0;0.0;0.0;99.25;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;100.0;0.0;90.3;8.34;1.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;13.572932623423727;48.5253722293812;3.729761386469649;0.6082104898799429;0.0;13.287255345830904;86.7127446541691;AGRICULTURE;1940.879149980738;1.204677841495617
110040A0212;46.8;53.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;20.92959626939803;23.791763280597763;0.0;44.721359549995796;0.0;17.88854381999832;82.11145618000168;AGRICULTURE;6.594450001519359;1.1326441024201803
110040A0213;2.61;97.39;0.0;0.0;0.0;0.0;0.0;88.77;0.0;0.0;0.0;11.23;0.0;0.0;0.0;0.0;0.0;100.0;0.0;78.36;3.98;17.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;1.1672274842548904;48.76230234515183;1.7799101100898327;7.8977920965292565;0.0;11.921446407205162;88.07855359279483;AGRICULTURE;6468.1324501448435;1.2072084843488127
110040A0214;3.06;96.94;0.0;0.0;0.0;0.0;0.0;84.48;0.0;0.0;0.0;15.52;0.0;0.0;0.0;0.0;0.0;100.0;0.0;91.66;0.19;8.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;1.3684736022298714;50.053102601137525;0.084970583144992;3.6447908033246574;0.0;11.03026751796741;88.96973248203258;AGRICULTURE;4906.255600003107;1.1290833832322507
110040A0215;87.69;12.31;0.0;0.0;0.0;0.0;0.0;2.57;0.0;0.0;0.0;97.43;0.0;0.0;0.0;0.0;0.0;100.0;5.75;2.26;59.76;32.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;38.65356348384971;5.111083055478556;26.725484467077486;14.409222047008644;0.0;16.97987061068288;83.02012938931712;ARTIFICIALISE;2455.381499992192;1.4518612421079233
110040A0216;84.72;15.28;0.0;0.0;0.0;0.0;0.0;91.19;0.0;0.0;0.0;8.81;0.0;0.0;0.0;0.0;0.0;100.0;0.0;72.55;0.3;27.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;37.88793581075643;43.02024209601801;0.1341640786499874;12.141849117823858;0.0;18.636838220649658;81.36316177935035;ARTIFICIALISE;2628.208500024953;1.3054441922037654
110040A0217;22.05;77.95;0.0;0.0;0.0;0.0;0.0;86.04;0.0;0.0;0.0;13.96;0.0;0.0;0.0;0.0;0.0;100.0;0.0;32.66;43.65;23.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;9.861059780774074;41.26595206704918;19.520873443573166;10.594490077394005;0.0;16.248475073758083;83.75152492624191;AGRICULTURE;209.61960000461397;1.1702212251793274
110040A0218;42.54;57.46;0.0;0.0;0.0;0.0;0.0;88.71;0.0;0.0;0.0;11.29;0.0;0.0;0.0;0.0;0.0;100.0;0.35;77.07;0.85;21.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;18.985940061003035;42.260149905081974;0.38013155617496425;9.717951430214088;0.0;14.268834590494814;85.73116540950518;AGRICULTURE;5873.896300009793;1.6141212781157501
110040A0219;0.0;100.0;0.0;0.0;0.0;0.0;0.0;66.69;0.0;0.0;0.0;33.31;99.02;0.0;0.0;0.0;0.0;0.98;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;44.28309022640583;47.144577843056354;0.0;44.721359549995796;0.0;27.229805523891592;72.7701944761084;AGRICULTURE;6.290499998853075;1.130734364343005
110040A0220;17.95;82.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;100.0;11.3;35.17;53.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;8.348353131007336;36.12833278743983;23.93934376711275;0.0;0.0;13.683205937111984;86.31679406288802;AGRICULTURE;91.6797000074605;1.6242954892583636
110040A0226;0.91;75.37;0.0;23.72;0.0;0.0;0.0;97.19;0.0;0.0;0.0;2.81;0.0;0.0;0.0;0.0;0.0;100.0;0.1;83.25;12.77;3.88;0.0;0.0;0.0;0.0;0.0;1.19;0.0;98.81;0.3981457019735363;47.35331107747377;5.710917614534463;10.165334229625703;0.0;12.725541724721491;87.2744582752785;AGRICULTURE;29037.181799999802;1.3207844850590638
110040A0227;4.74;0.0;0.0;95.26;0.0;0.0;0.0;0.16;0.0;0.0;0.0;99.84;0.0;0.0;0.0;0.0;0.0;100.0;0.06;0.0;55.71;44.23;0.0;0.0;0.0;0.0;0.0;98.49;0.0;1.51;2.113243951842759;0.07155417527999328;24.914269405302655;48.48748426140502;0.0;15.117310358766087;84.88268964123391;BOIS;3396.02959994963;1.2937474318941613
110040A0228;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;97.65;0.0;0.0;0.0;0.0;2.35;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;43.6704076005709;0.0;0.0;54.772255750516614;0.0;19.6885326702175;80.3114673297825;BOIS;10.967999998853076;1.129514746192418
110040A0229;0.0;94.79;0.0;5.21;0.0;0.0;0.0;97.27;0.0;0.0;0.0;2.73;0.0;0.0;0.0;0.0;0.0;100.0;5.26;79.41;11.02;4.31;0.0;0.0;0.0;0.0;0.0;11.02;0.0;88.98;2.352343512329779;50.033371163654365;4.928293822409536;4.549238397798031;0.0;12.372649379238343;87.62735062076166;AGRICULTURE;3807.586650064006;1.3471358691616055
110040A0230;0.0;36.4;0.0;63.6;0.0;0.0;0.0;23.25;0.0;0.0;0.0;76.75;0.0;0.0;0.0;0.0;0.0;100.0;2.33;0.0;91.54;6.12;0.0;0.0;0.0;0.0;0.0;98.65;0.0;1.35;1.042007677514902;16.984537085243154;40.93793253206615;45.123567899712896;0.0;20.81760903890742;79.18239096109258;BOIS;1700.6641000027626;1.64097147064102
110040A0231;29.07;2.53;0.0;68.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;79.49;20.51;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;13.000499221183777;1.1314503966148934;35.54900870629166;44.61452252350125;0.0;18.859096169518317;81.14090383048168;BOIS;1891.2080000057476;1.5634650982359748
110040A0232;46.31;21.0;0.0;32.68;0.0;0.0;0.0;0.92;0.0;0.0;0.0;99.08;0.0;0.0;0.0;0.0;0.0;100.0;0.05;9.49;61.67;28.79;0.0;0.0;0.0;0.0;0.0;59.57;0.0;40.43;20.704882757456033;9.145885413671003;27.579662434482405;25.076358786713833;0.0;16.501357878464653;83.49864212153534;ARTIFICIALISE;8521.394550047222;1.2031834904550063
110040A0233;0.0;100.0;0.0;0.0;0.0;0.0;0.0;95.25;0.0;0.0;0.0;4.75;0.0;0.0;0.0;0.0;0.0;100.0;0.17;98.35;1.17;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.07602631123499286;53.63089827701938;0.5232399067349508;0.1341640786499874;0.0;10.872865714727862;89.12713428527213;AGRICULTURE;4029.6988498688343;1.1449145190369912
110040A0234;3.88;96.12;0.0;0.0;0.0;0.0;0.0;95.45;0.0;0.0;0.0;4.55;0.0;0.0;0.0;0.0;0.0;100.0;0.66;93.89;1.51;3.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;1.685799513583985;52.12390689501316;0.6752925292049364;1.7575494303148347;0.0;11.248509673623383;88.75149032637661;AGRICULTURE;9763.149050043161;1.3565570567359952
110040A0235;7.77;92.23;0.0;0.0;0.0;0.0;0.0;82.51;0.0;0.0;0.0;17.49;0.0;0.0;0.0;0.0;0.0;100.0;5.23;85.83;7.88;1.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;3.671709411159876;47.701459411636456;3.5240431325396684;0.4740464112299555;0.0;11.07425167331319;88.92574832668681;AGRICULTURE;3772.4055999660113;1.522177734222643
110040A0236;100.0;0.0;0.0;0.0;0.0;0.0;0.0;93.43;0.0;0.0;0.0;6.57;0.0;0.0;0.0;0.0;0.0;100.0;0.0;77.57;19.82;2.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;44.721359549995796;47.1647903631512;8.863773462809167;1.1672274842548902;0.0;20.38343017204221;79.61656982795779;ARTIFICIALISE;798.2627000166473;1.7349297687553333
110040A0237;100.0;0.0;0.0;0.0;0.0;0.0;0.0;95.25;0.0;0.0;0.0;4.75;0.0;0.0;0.0;0.0;0.0;100.0;0.0;82.26;17.27;0.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;44.721359549995796;48.82957628323228;7.723378794284273;0.21019038988498023;0.0;20.296901003479466;79.70309899652054;ARTIFICIALISE;3508.673849991881;1.1900690060441768
110040A0238;94.75;5.25;0.0;0.0;0.0;0.0;0.0;85.23;0.0;0.0;0.0;14.77;0.0;0.0;0.0;0.0;0.0;100.0;1.36;69.05;17.69;11.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;42.225542270052614;41.74222598281026;7.911208504394256;5.321841786449499;0.0;19.440163708741323;80.55983629125868;ARTIFICIALISE;4043.507749977882;1.1734767576770762
110040A0239;6.82;93.18;0.0;0.0;0.0;0.0;0.0;80.57;0.0;0.0;0.0;19.43;0.0;0.0;0.0;0.0;0.0;100.0;0.0;73.61;12.82;13.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;3.0499967213097134;45.70305099224777;5.733278294309461;6.068688490934429;0.0;12.111002899760273;87.88899710023972;AGRICULTURE;2861.222750054871;1.2984499885373963
110040A0240;28.79;71.21;0.0;0.0;0.0;0.0;0.0;6.11;0.0;0.0;0.0;93.89;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;90.12;9.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;12.87527941444379;31.275068824864316;40.30288922645621;4.418470323539585;0.0;17.77434155786078;82.22565844213922;AGRICULTURE;1590.9414999886117;1.586076886422879
110040A0241;100.0;0.0;0.0;0.0;0.0;0.0;0.0;22.86;0.0;0.0;0.0;77.14;5.53;0.0;0.0;0.0;0.0;94.47;10.17;4.67;67.08;18.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;43.176127084304355;9.90969626174284;29.99908798613718;8.090093942594239;0.0;18.235001054955724;81.76499894504428;ARTIFICIALISE;505.41635002071865;1.1499844654298064
110040A0242;24.6;75.4;0.0;0.0;0.0;0.0;0.0;95.89;0.0;0.0;0.0;4.11;0.0;0.0;0.0;0.0;0.0;100.0;0.32;87.94;11.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;10.966552785629585;47.88908309834299;5.250287611169505;0.0;0.0;12.821184699028416;87.17881530097158;AGRICULTURE;12233.196950141732;1.1648343446288412
110040A0246;2.55;97.45;0.0;0.0;0.0;0.0;0.0;99.53;0.0;0.0;0.0;0.47;0.0;0.0;0.0;0.0;0.0;100.0;0.04;98.77;0.99;0.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;1.1360545761538043;54.00144396217568;0.4427414595449584;0.09391485505499117;0.0;11.134830970585886;88.86516902941412;AGRICULTURE;13006.743599997635;1.1315954499913126
110040A0247;44.32;55.68;0.0;0.0;0.0;0.0;0.0;89.65;0.0;0.0;0.0;10.35;0.0;0.0;0.0;0.0;0.0;100.0;0.45;89.16;10.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;19.7711552520332;44.971597925802016;4.646549257244564;0.0;0.0;13.877860487015955;86.12213951298405;AGRICULTURE;1450.4070000083536;1.296500795589298
110040A0248;0.0;100.0;0.0;0.0;0.0;0.0;0.0;93.07;0.0;0.0;0.0;6.93;0.0;0.0;0.0;0.0;0.0;100.0;0.0;89.48;4.98;5.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;51.724739728683026;2.227123705589791;2.4775633190697675;0.0;11.285885350668517;88.71411464933148;AGRICULTURE;1985.3093501187514;1.2367751150025248
110040A0251;0.0;100.0;0.0;0.0;0.0;0.0;0.0;99.6;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;100.0;3.76;22.66;67.83;5.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;1.6815231190798419;51.36568426488642;30.334498182762147;2.567006038169759;0.0;17.189742320979637;82.81025767902037;AGRICULTURE;3720.9027998597194;1.9134374792824032
110040A0257;97.28;2.72;0.0;0.0;0.0;0.0;0.0;95.84;0.0;0.0;0.0;4.16;0.0;0.0;0.0;0.0;0.0;100.0;0.15;80.16;19.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;43.48821656495009;48.03686584280869;8.805635695394171;0.0;0.0;20.06614362063059;79.93385637936942;ARTIFICIALISE;4827.97724977446;1.3223820615957058
110040A0258;95.36;4.64;0.0;0.0;0.0;0.0;0.0;91.16;0.0;0.0;0.0;8.84;0.0;0.0;0.0;0.0;0.0;100.0;1.1;80.33;18.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;42.525972299290224;46.31476200953644;8.304756468434219;0.0;0.0;19.429098155452174;80.57090184454782;ARTIFICIALISE;6161.164100174996;1.2291860677262887
110040A0260;18.61;81.39;0.0;0.0;0.0;0.0;0.0;78.58;0.0;0.0;0.0;21.42;0.0;0.0;0.0;0.0;0.0;100.0;0.0;56.55;43.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;8.322645012254217;40.68436100026643;19.431430724473177;0.0;0.0;13.687687347398764;86.31231265260124;AGRICULTURE;366.2593499913817;1.4941138599471253
110040A0261;86.3;13.7;0.0;0.0;0.0;0.0;0.0;93.97;0.0;0.0;0.0;6.03;0.0;0.0;0.0;0.0;0.0;100.0;0.0;74.94;22.26;2.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;38.594533291646364;44.622785883447484;9.954974635829064;1.2521980673998823;0.0;18.88489837566456;81.11510162433544;ARTIFICIALISE;2257.288400055297;1.2043736327448145
110040A0273;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;66.32;0.0;0.0;0.0;0.0;33.68;97.95;0.0;0.84;1.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;50.062007350884365;0.0;0.3756594202199647;0.5411284505549492;0.0;10.195759044331856;89.80424095566815;ARTIFICIALISE;97.54775000683289;1.1325853042794656
110040A0274;98.36;1.64;0.0;0.0;0.0;0.0;0.0;93.84;0.0;0.0;0.0;6.16;0.0;0.0;0.0;0.0;0.0;100.0;0.01;81.5;17.79;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;43.98681143251918;47.923118429417755;7.9559298639442515;0.31304951684997057;0.0;20.035781848546232;79.96421815145376;ARTIFICIALISE;7163.790399989944;1.1505419115977522
110040A0275;99.94;0.06;0.0;0.0;0.0;0.0;0.0;98.38;0.0;0.0;0.0;1.62;0.0;0.0;0.0;0.0;0.0;100.0;0.0;93.01;5.81;1.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;44.69452673426579;52.437743086444904;2.5983109898547556;0.5232399067349508;0.0;20.05076414346008;79.94923585653993;ARTIFICIALISE;4049.835899871171;1.1589881125540276
110040A0276;99.15;0.85;0.0;0.0;0.0;0.0;0.0;26.73;0.0;0.0;0.0;73.27;0.0;0.0;0.0;0.0;0.0;100.0;0.0;13.32;30.54;56.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;44.34122799382083;11.811814001244686;13.657903206568715;25.106571251367637;0.0;18.983503290600375;81.01649670939963;ARTIFICIALISE;1157.5239500661055;2.425733611017784
110040A0277;100.0;0.0;0.0;0.0;0.0;0.0;0.0;20.61;0.0;0.0;0.0;79.39;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;23.53;76.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;44.721359549995796;9.217072203254132;10.522935902114012;34.19842364788179;0.0;19.731958260649144;80.26804173935085;ARTIFICIALISE;241.6721500222527;1.589506474380145
110040A0278;13.53;86.47;0.0;0.0;0.0;0.0;0.0;81.39;0.0;0.0;0.0;18.61;0.0;0.0;0.0;0.0;0.0;100.0;0.0;20.56;69.27;10.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;6.050799947114431;43.08041120973661;30.978485760282087;4.548162266234572;0.0;16.931571836673537;83.06842816332646;AGRICULTURE;634.8991999147005;1.3708606359642617
110040A0279;13.34;86.66;0.0;0.0;0.0;0.0;0.0;96.51;0.0;0.0;0.0;3.49;0.0;0.0;0.0;0.0;0.0;100.0;0.0;84.22;9.52;6.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;5.965829363969439;49.03483883933953;4.257473429159599;2.8040292437847363;0.0;12.412434175250661;87.58756582474933;AGRICULTURE;9000.405950051298;1.2938161843617475
110040A0280;100.0;0.0;0.0;0.0;0.0;0.0;0.0;2.82;0.0;0.0;0.0;97.18;0.0;0.0;0.0;0.0;0.0;100.0;1.34;0.09;53.79;44.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;44.57531962869139;1.2516868617989085;24.055619301942734;20.026224806488113;0.0;17.98177011978423;82.01822988021577;ARTIFICIALISE;1212.949550052792;1.2138415112043683
110040A0281;100.0;0.0;0.0;0.0;0.0;0.0;0.0;91.48;0.0;0.0;0.0;8.52;0.0;0.0;0.0;0.0;0.0;100.0;0.55;77.47;19.95;2.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;44.660502684139146;46.53324295597719;8.92191123022416;0.9078435988649146;0.0;20.20470009384108;79.79529990615892;ARTIFICIALISE;1823.4502999775098;1.1902422165011823
110040A0282;100.0;0.0;0.0;0.0;0.0;0.0;0.0;93.55;0.0;0.0;0.0;6.45;0.0;0.0;0.0;0.0;0.0;100.0;0.63;88.23;10.27;0.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;44.65175674035681;49.818023144239675;4.592883625784567;0.3890758280849634;0.0;19.8903478676932;80.10965213230679;ARTIFICIALISE;3210.2495499624442;1.3241270484494052
110040A0283;100.0;0.0;0.0;0.0;0.0;0.0;0.0;88.15;0.0;0.0;0.0;11.85;0.0;0.0;0.0;0.0;0.0;100.0;0.03;81.94;18.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;44.718007334853375;46.632779458230885;8.063261126864242;0.0;0.0;19.882809583989705;80.11719041601029;ARTIFICIALISE;5121.07245009794;1.1762854460328471
110040A0284;100.0;0.0;0.0;0.0;0.0;0.0;0.0;47.76;0.0;0.0;0.0;52.24;0.0;0.0;0.0;0.0;0.0;100.0;0.0;39.01;60.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;44.721359549995796;23.963467612180004;27.275557189542436;0.0;0.0;19.192076870343648;80.80792312965636;ARTIFICIALISE;536.2443000298906;1.6339671967869798
110040A0285;19.34;80.66;0.0;0.0;0.0;0.0;0.0;95.47;0.0;0.0;0.0;4.53;0.0;0.0;0.0;0.0;0.0;100.0;0.0;1.05;91.86;7.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;8.649110936969187;48.329878232828186;41.081040882626134;3.1707443920947016;0.0;20.246154888903643;79.75384511109635;AGRICULTURE;2046.2976000076505;1.1268616404612486
110040A0286;12.77;87.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;45.7;54.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;5.710917614534463;39.01044193546134;20.43766131434808;24.283698235647716;0.0;17.88854381999832;82.11145618000168;AGRICULTURE;453.7734000344059;1.7360245943914334
110040A0287;100.0;0.0;0.0;0.0;0.0;0.0;0.0;82.49;0.0;0.0;0.0;17.51;0.0;0.0;0.0;0.0;0.0;100.0;0.0;59.24;40.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;44.721359549995796;39.6752413981314;18.228426152578283;0.0;0.0;20.525005420141095;79.4749945798589;ARTIFICIALISE;196.43915000753572;1.408508549543578
110040A0288;70.66;29.34;0.0;0.0;0.0;0.0;0.0;44.31;0.0;0.0;0.0;55.69;0.0;0.0;0.0;0.0;0.0;100.0;0.0;58.55;38.08;3.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;31.60011265802703;26.25331502877303;17.029893716638394;1.5071098168348582;0.0;15.278086244054663;84.72191375594534;ARTIFICIALISE;230.23115002664437;1.4379659199519066
110040A0289;99.74;0.26;0.0;0.0;0.0;0.0;0.0;94.07;0.0;0.0;0.0;5.93;0.0;0.0;0.0;0.0;0.0;100.0;0.0;88.0;11.85;0.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;44.6050840151658;49.86077295830862;5.299481106674501;0.07155417527999328;0.0;19.967378451085786;80.03262154891422;ARTIFICIALISE;2563.2299499264623;1.2521089695002086
110040A0290;100.0;0.0;0.0;0.0;0.0;0.0;0.0;91.6;0.0;0.0;0.0;8.4;0.0;0.0;0.0;0.0;0.0;100.0;4.87;86.83;1.4;6.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;44.22717920012534;48.89416100108478;0.6260990336999411;3.08577380894971;0.0;19.366642608771958;80.63335739122805;ARTIFICIALISE;1142.8683499434442;1.9288436657329417
110040A0291;71.22;28.78;0.0;0.0;0.0;0.0;0.0;97.32;0.0;0.0;0.0;2.68;0.0;0.0;0.0;0.0;0.0;100.0;0.4;93.25;6.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;31.806302520098125;48.40492950103326;2.839806331424733;0.0;0.0;16.610207670511222;83.38979232948878;ARTIFICIALISE;6959.844549899632;1.1695531629577616
110040A0292;100.0;0.0;0.0;0.0;0.0;0.0;0.0;22.9;0.0;0.0;0.0;77.1;0.0;0.0;0.0;0.0;0.0;100.0;0.38;7.4;78.18;14.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;44.67917725294413;9.944244566582219;34.96315889618671;6.27440674486441;0.0;19.172197492115494;80.82780250788451;ARTIFICIALISE;354.83684998393585;1.343249229654622
110040A0293;62.1;37.9;0.0;0.0;0.0;0.0;0.0;89.87;0.0;0.0;0.0;10.13;0.0;0.0;0.0;0.0;0.0;100.0;0.0;78.86;21.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;27.77196428054739;42.40499711118962;9.454095408869112;0.0;0.0;15.926211360121224;84.07378863987877;ARTIFICIALISE;11834.747449974926;1.6800230724149707
110040A0294;4.11;95.89;0.0;0.0;0.0;0.0;0.0;95.24;0.0;0.0;0.0;4.76;0.0;0.0;0.0;0.0;0.0;100.0;0.0;95.06;4.6;0.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;1.8380478775048272;52.25181834156587;2.057182539299806;0.15205262246998572;0.0;11.2598202761681;88.7401797238319;AGRICULTURE;7198.574499841897;1.1342265045499578
110040A0295;77.4;22.6;0.0;0.0;0.0;0.0;0.0;97.51;0.0;0.0;0.0;2.49;0.0;0.0;0.0;0.0;0.0;100.0;0.0;74.47;25.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;34.61433229169675;44.700295636606256;11.417363093113925;0.0;0.0;18.146398204283383;81.85360179571661;ARTIFICIALISE;3707.7991000102165;1.189863855081615
110040A0296;100.0;0.0;0.0;0.0;0.0;0.0;0.0;83.48;0.0;0.0;0.0;16.52;0.0;0.0;0.0;0.0;0.0;100.0;0.0;75.14;23.89;0.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;44.721359549995796;43.53983555320346;10.683932796493997;0.4382693235899588;0.0;19.87667944465664;80.12332055534335;ARTIFICIALISE;4243.8583499935385;1.293443237292851
110040A0297;62.36;37.64;0.0;0.0;0.0;0.0;0.0;90.04;0.0;0.0;0.0;9.96;0.0;0.0;0.0;0.0;0.0;100.0;0.3;82.76;16.94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;27.855001705259326;43.34798172925702;7.575798307769288;0.0;0.0;15.755756348457126;84.24424365154287;ARTIFICIALISE;9169.85320005484;1.1810390397095702
110040A0298;100.0;0.0;0.0;0.0;0.0;0.0;0.0;86.8;0.0;0.0;0.0;13.2;0.0;0.0;0.0;0.0;0.0;100.0;0.0;67.17;31.32;1.51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;44.721359549995796;42.73375925424769;14.006729811058683;0.6752925292049364;0.0;20.42742822890142;79.57257177109858;ARTIFICIALISE;2252.168900114143;1.27541545253725
