PL;ARTIFICIALISE_%;ARTIFICIALISE_PROBA;AGRICULTURE_%;AGRICULTURE_PROBA;NATURE_%;NATURE_PROBA;BOIS_%;BOIS_PROBA;EAU_%;EAU_PROBA;AUTRE_%;AUTRE_PROBA
11377WB0048;0.0;0.0;71.05;100.0;0.0;0.0;0.0;0.0;0.0;0.0;28.95;0.0
11377WA0100;0.0;0.0;88.55;100.0;0.0;0.0;0.0;0.0;0.0;0.0;11.45;0.0
11377WA0095;0.0;0.0;81.53;100.0;0.0;0.0;0.0;0.0;0.0;0.0;18.47;0.0
11377WA0097;0.0;0.0;0.96;100.0;0.0;0.0;0.0;0.0;0.0;0.0;99.04;0.0
11377WA0105;0.0;0.0;22.89;100.0;0.0;0.0;0.0;0.0;0.0;0.0;77.11;0.0
11377WB0061;0.0;0.0;73.14;100.0;0.0;0.0;0.0;0.0;0.0;0.0;26.86;0.0
11377WA0098;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
11377WA0096;0.0;0.0;28.97;99.0;0.0;0.0;0.0;0.0;0.0;0.0;71.03;0.0
11429CA0200;0.0;0.0;23.38;98.0;0.0;0.0;0.0;0.0;0.0;0.0;76.62;0.0
11429CA0198;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
11429CA0197;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
11429CA0196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
11429CA0203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
11429CA0204;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
11429CA0202;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
11429CA0201;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0
