PL;CODE_DEP;NOM_COM;CODE_COM;SECTION;NUMERO;DALLE;ARTIFICIALISE_%;AGRICULTURE_%;NATURE_%;BOIS_%;EAU_%;AUTRE_%;DOMINANTE;PROBA_PONDEREE;SURF_CAD
11377WA0098;11;Serres;377;WA;0098;5;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1649.9194500476221
11377WA0096;11;Serres;377;WA;0096;5;0.0;28.97;0.0;0.0;0.0;71.03;AUTRE;0.0;14145.322349671535
11429CA0200;11;Villemoustaussou;429;CA;0200;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;6082.034700066567
11429CA0198;11;Villemoustaussou;429;CA;0198;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;973.3250000102648
11429CA0197;11;Villemoustaussou;429;CA;0197;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;436.3526499747544
11429CA0196;11;Villemoustaussou;429;CA;0196;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;220.02054997646067
11429CA0203;11;Villemoustaussou;429;CA;0203;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1016.0848001187903
11429CA0204;11;Villemoustaussou;429;CA;0204;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;794.7908499617004
11429CA0202;11;Villemoustaussou;429;CA;0202;2;0.0;100.0;0.0;0.0;0.0;0.0;AGRICULTURE;63.0;892.9721999381887
11429CA0201;11;Villemoustaussou;429;CA;0201;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;769.6173000089112
11429CA0207;11;Villemoustaussou;429;CA;0207;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;410.45034998165715
11429CA0115;11;Villemoustaussou;429;CA;0115;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1251.5323999712684
11429BY0012;11;Villemoustaussou;429;BY;0012;2;0.0;98.79;0.0;0.0;0.0;1.21;AGRICULTURE;100.0;57382.665599609536
11429BY0011;11;Villemoustaussou;429;BY;0011;2;0.0;99.7;0.0;0.0;0.0;0.3;AGRICULTURE;100.0;59887.64335015675
11429BY0009;11;Villemoustaussou;429;BY;0009;2;0.0;99.57;0.0;0.0;0.0;0.43;AGRICULTURE;100.0;14499.034850269294
11429BZ0011;11;Villemoustaussou;429;BZ;0011;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;5670.442499978116
11429BZ0021;11;Villemoustaussou;429;BZ;0021;2;0.0;55.65;0.0;0.0;0.0;44.35;AGRICULTURE;91.0;2149.5368999075745
11429BZ0005;11;Villemoustaussou;429;BZ;0005;2;0.0;99.49;0.0;0.0;0.0;0.51;AGRICULTURE;100.0;17209.804900325664
11429BZ0004;11;Villemoustaussou;429;BZ;0004;2;0.0;92.72;0.0;0.0;0.0;7.28;AGRICULTURE;100.0;30967.165150050998
11429BZ0012;11;Villemoustaussou;429;BZ;0012;2;0.0;1.33;0.0;0.0;0.0;98.67;AUTRE;0.0;6145.248500035352
11429BZ0013;11;Villemoustaussou;429;BZ;0013;2;0.0;98.8;0.0;0.0;0.0;1.2;AGRICULTURE;100.0;28799.83424978672
11429BZ0016;11;Villemoustaussou;429;BZ;0016;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;654.8507500413936
11429BZ0022;11;Villemoustaussou;429;BZ;0022;2;0.0;95.59;0.0;0.0;0.0;4.41;AGRICULTURE;100.0;37276.62110000461
11429BZ0014;11;Villemoustaussou;429;BZ;0014;2;0.0;12.56;0.0;0.0;0.0;87.44;AUTRE;0.0;2143.0099500408323
11429CA0061;11;Villemoustaussou;429;CA;0061;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1603.9623999104904
11429CA0116;11;Villemoustaussou;429;CA;0116;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;140.86570003969894
11429CA0028;11;Villemoustaussou;429;CA;0028;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;5494.139399917756
11429CA0022;11;Villemoustaussou;429;CA;0022;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3607.1539499100745
11429CA0089;11;Villemoustaussou;429;CA;0089;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2710.0740499967183
11429CA0193;11;Villemoustaussou;429;CA;0193;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1482.9366000111106
11429CA0112;11;Villemoustaussou;429;CA;0112;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;206.06090007615882
11429BC0174;11;Villemoustaussou;429;BC;0174;2;0.0;96.85;0.0;0.0;0.0;3.15;AGRICULTURE;86.4;1751.3267499600543
11429CA0195;11;Villemoustaussou;429;CA;0195;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;31.262850010245813
11429BC0173;11;Villemoustaussou;429;BC;0173;2;0.0;97.33;0.0;0.0;0.0;2.67;AGRICULTURE;100.0;20980.55370003719
11429BZ0006;11;Villemoustaussou;429;BZ;0006;2;0.0;6.08;0.0;0.0;0.0;93.92;AUTRE;0.0;153.93760000706544
11429CA0106;11;Villemoustaussou;429;CA;0106;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1083.5323499975893
11429CA0101;11;Villemoustaussou;429;CA;0101;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1003.5915500214606
11429CA0059;11;Villemoustaussou;429;CA;0059;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;919.0116000456745
11429BC0172;11;Villemoustaussou;429;BC;0172;2;0.0;1.4;0.0;0.0;0.0;98.6;AUTRE;0.0;5103.492299798113
11429BC0171;11;Villemoustaussou;429;BC;0171;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3731.6440501043216
11429CA0100;11;Villemoustaussou;429;CA;0100;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;945.8283500060248
11429CA0057;11;Villemoustaussou;429;CA;0057;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;75.58170000876109
11429BC0169;11;Villemoustaussou;429;BC;0169;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3944.5530000297813
11429BC0180;11;Villemoustaussou;429;BC;0180;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;695.0673000336333
11429BC0189;11;Villemoustaussou;429;BC;0189;2;0.0;1.24;0.0;0.0;0.0;98.76;AUTRE;0.0;4495.210200064835
11429BC0134;11;Villemoustaussou;429;BC;0134;2;0.0;98.0;0.0;0.0;0.0;2.0;AGRICULTURE;100.0;10527.248400031052
11429BC0188;11;Villemoustaussou;429;BC;0188;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2022.904499897057
11429BC0178;11;Villemoustaussou;429;BC;0178;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2644.7360999308344
11429BC0135;11;Villemoustaussou;429;BC;0135;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2811.7618001125393
11429BC0137;11;Villemoustaussou;429;BC;0137;2;0.0;0.13;0.0;0.0;0.0;99.87;AUTRE;0.0;4824.873450062466
11429BC0136;11;Villemoustaussou;429;BC;0136;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1621.0888999358203
11429BC0187;11;Villemoustaussou;429;BC;0187;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;995.7574999080539
11429BC0186;11;Villemoustaussou;429;BC;0186;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1010.0290000981548
11429BC0157;11;Villemoustaussou;429;BC;0157;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;4112.836199960793
11429BC0139;11;Villemoustaussou;429;BC;0139;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3495.2340499757356
11429BC0133;11;Villemoustaussou;429;BC;0133;2;0.0;98.57;0.0;0.0;0.0;1.43;AGRICULTURE;100.0;5349.902949883022
11429BC0151;11;Villemoustaussou;429;BC;0151;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3987.420499956701
11429BC0140;11;Villemoustaussou;429;BC;0140;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3999.5430000072647
11429BC0156;11;Villemoustaussou;429;BC;0156;2;0.0;82.3;0.0;0.0;0.0;17.7;AGRICULTURE;98.0;1681.9798500663612
11429BC0212;11;Villemoustaussou;429;BC;0212;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;103.92675001805172
11429BC0211;11;Villemoustaussou;429;BC;0211;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;840.2925999441755
11429BC0153;11;Villemoustaussou;429;BC;0153;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2259.248500188327
11429BC0210;11;Villemoustaussou;429;BC;0210;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1697.1893499190376
11429CA0194;11;Villemoustaussou;429;CA;0194;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;815.6876500016655
11429CA0111;11;Villemoustaussou;429;CA;0111;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3109.222049996208
11429CA0114;11;Villemoustaussou;429;CA;0114;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1703.8627999445039
11429CA0113;11;Villemoustaussou;429;CA;0113;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;56.68135000685422
11429BE0001;11;Villemoustaussou;429;BE;0001;2;0.0;3.87;0.0;0.0;0.0;96.13;AUTRE;0.0;4107.192250052023
11429BE0004;11;Villemoustaussou;429;BE;0004;2;0.0;99.79;0.0;0.0;0.0;0.21;AGRICULTURE;100.0;27242.442599929615
11429BE0006;11;Villemoustaussou;429;BE;0006;2;0.0;92.81;0.0;0.0;0.0;7.19;AGRICULTURE;100.0;18083.222700126735
11429BE0003;11;Villemoustaussou;429;BE;0003;2;0.0;98.42;0.0;0.0;0.0;1.58;AGRICULTURE;100.0;10279.071749977096
11429BD0060;11;Villemoustaussou;429;BD;0060;2;0.0;96.95;0.0;0.0;0.0;3.05;AGRICULTURE;100.0;9456.295800035747
11429BE0005;11;Villemoustaussou;429;BE;0005;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;5.021700003131246
11429BD0004;11;Villemoustaussou;429;BD;0004;2;0.0;99.49;0.0;0.0;0.0;0.51;AGRICULTURE;100.0;15374.206500254493
11429BD0001;11;Villemoustaussou;429;BD;0001;2;0.0;5.75;0.0;0.0;0.0;94.25;AUTRE;0.0;3728.8421499835954
11429BD0003;11;Villemoustaussou;429;BD;0003;2;0.0;97.33;0.0;0.0;0.0;2.67;AGRICULTURE;100.0;35944.08159979311
11429BD0061;11;Villemoustaussou;429;BD;0061;2;0.0;12.53;0.0;0.0;0.0;87.47;AUTRE;0.0;662.9038000155125
11429BD0002;11;Villemoustaussou;429;BD;0002;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1679.1956999833483
11429BY0010;11;Villemoustaussou;429;BY;0010;2;0.0;92.15;0.0;0.0;0.0;7.85;AGRICULTURE;100.0;2071.9398499772997
11429BZ0020;11;Villemoustaussou;429;BZ;0020;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;14.438799990061717
11429BZ0017;11;Villemoustaussou;429;BZ;0017;2;0.0;2.15;0.0;0.0;0.0;97.85;AUTRE;0.0;1459.9944999792249
11429BZ0018;11;Villemoustaussou;429;BZ;0018;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;479.70490002957683
11429BZ0019;11;Villemoustaussou;429;BZ;0019;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1101.4380499906488
11429BZ0008;11;Villemoustaussou;429;BZ;0008;2;0.0;92.32;0.0;0.0;0.0;7.68;AGRICULTURE;100.0;8338.516849952204
11429BZ0009;11;Villemoustaussou;429;BZ;0009;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1956.272700044373
11429BC0122;11;Villemoustaussou;429;BC;0122;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;976.3280999900452
11429BC0123;11;Villemoustaussou;429;BC;0123;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;723.4619000005328
11429BC0121;11;Villemoustaussou;429;BC;0121;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;219.6986499875725
11429BC0120;11;Villemoustaussou;429;BC;0120;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;200.87110000263831
11429BC0119;11;Villemoustaussou;429;BC;0119;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;200.36375000160245
11429BC0109;11;Villemoustaussou;429;BC;0109;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;532.4571500514136
11429BC0118;11;Villemoustaussou;429;BC;0118;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;181.99805002087194
11429BC0110;11;Villemoustaussou;429;BC;0110;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;276.3171499843904
11429BC0117;11;Villemoustaussou;429;BC;0117;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;188.58120000707618
11429BC0111;11;Villemoustaussou;429;BC;0111;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;258.53984999142807
11429BC0116;11;Villemoustaussou;429;BC;0116;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;361.7527000409035
11429BC0112;11;Villemoustaussou;429;BC;0112;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;216.3682999830835
11429BC0108;11;Villemoustaussou;429;BC;0108;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;526.0124500000919
11429BC0113;11;Villemoustaussou;429;BC;0113;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;203.96239998188787
11429BC0114;11;Villemoustaussou;429;BC;0114;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;177.00795000496714
11429BC0115;11;Villemoustaussou;429;BC;0115;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;285.842399978903
11429BC0100;11;Villemoustaussou;429;BC;0100;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;320.4178499778707
11429BC0124;11;Villemoustaussou;429;BC;0124;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2030.0276999848606
11429BC0127;11;Villemoustaussou;429;BC;0127;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;11.03459999824371
11429BC0126;11;Villemoustaussou;429;BC;0126;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;742.3236500193113
11429BC0125;11;Villemoustaussou;429;BC;0125;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3983.9238500641513
11429BC0132;11;Villemoustaussou;429;BC;0132;2;0.0;99.16;0.0;0.0;0.0;0.84;AGRICULTURE;100.0;4438.922649727945
11429BC0131;11;Villemoustaussou;429;BC;0131;2;0.0;88.9;0.0;0.0;0.0;11.1;AGRICULTURE;100.0;9386.79265023837
11429BC0130;11;Villemoustaussou;429;BC;0130;2;0.0;81.11;0.0;0.0;0.0;18.89;AGRICULTURE;40.5;6134.643999826858
11429BC0129;11;Villemoustaussou;429;BC;0129;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;6074.597699908459
11429BC0128;11;Villemoustaussou;429;BC;0128;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3583.7339502241343
11429BD0010;11;Villemoustaussou;429;BD;0010;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;174.07710006987872
11429BD0008;11;Villemoustaussou;429;BD;0008;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;330.41294999123477
11429AT0097;11;Villemoustaussou;429;AT;0097;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;7.869750003317954
11429BD0086;11;Villemoustaussou;429;BD;0086;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1760.3360499504868
11429BD0085;11;Villemoustaussou;429;BD;0085;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;721.5562000237906
11429BD0198;11;Villemoustaussou;429;BD;0198;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;116.20049999711266
11429BD0246;11;Villemoustaussou;429;BD;0246;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1021.8469500164792
11429BD0247;11;Villemoustaussou;429;BD;0247;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;293.006000008868
11429BD0125;11;Villemoustaussou;429;BD;0125;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;628.5993499467522
11429BD0197;11;Villemoustaussou;429;BD;0197;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1834.847500025264
11429BD0249;11;Villemoustaussou;429;BD;0249;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3583.693400007761
11429BD0129;11;Villemoustaussou;429;BD;0129;2;0.0;11.7;0.0;0.0;0.0;88.3;AUTRE;0.0;1223.1719499383125
11429BD0127;11;Villemoustaussou;429;BD;0127;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;635.3188499981218
11429BD0128;11;Villemoustaussou;429;BD;0128;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;654.9729500140661
11429BD0131;11;Villemoustaussou;429;BD;0131;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;53.84874996847125
11429BC0083;11;Villemoustaussou;429;BC;0083;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;535.9372999852503
11429BC0142;11;Villemoustaussou;429;BC;0142;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;758.4763999721881
11429BC0099;11;Villemoustaussou;429;BC;0099;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;408.54094999789584
11429BC0105;11;Villemoustaussou;429;BC;0105;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;316.5488499982319
11429BC0106;11;Villemoustaussou;429;BC;0106;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;233.85514999456663
11429BC0107;11;Villemoustaussou;429;BC;0107;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;247.4467999991023
11429BC0101;11;Villemoustaussou;429;BC;0101;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;269.20429998678844
11429BC0098;11;Villemoustaussou;429;BC;0098;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;249.08250002028774
11429BC0084;11;Villemoustaussou;429;BC;0084;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;252.00640001281994
11429BC0102;11;Villemoustaussou;429;BC;0102;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;238.6926000017214
11429BC0085;11;Villemoustaussou;429;BC;0085;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;256.0813999888174
11429BC0097;11;Villemoustaussou;429;BC;0097;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;225.5695500044393
11429BC0082;11;Villemoustaussou;429;BC;0082;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;3290.4299000004144
11429BC0103;11;Villemoustaussou;429;BC;0103;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;196.865399998939
11429BC0086;11;Villemoustaussou;429;BC;0086;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;268.6592000013123
11429BC0033;11;Villemoustaussou;429;BC;0033;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;774.2167500014631
11429BC0096;11;Villemoustaussou;429;BC;0096;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;217.7307999963193
11429BC0032;11;Villemoustaussou;429;BC;0032;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;390.9312500131439
11429BC0104;11;Villemoustaussou;429;BC;0104;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;311.886799989817
11429BC0087;11;Villemoustaussou;429;BC;0087;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;264.6438500005386
11429BC0095;11;Villemoustaussou;429;BC;0095;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;197.13455001246376
11429BC0088;11;Villemoustaussou;429;BC;0088;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;260.0993999922287
11429BC0094;11;Villemoustaussou;429;BC;0094;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;299.22824999092217
11429BC0089;11;Villemoustaussou;429;BC;0089;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;264.0194500057109
11429BC0090;11;Villemoustaussou;429;BC;0090;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;253.97994999355288
11429BC0034;11;Villemoustaussou;429;BC;0034;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;380.6649500015721
11429BC0091;11;Villemoustaussou;429;BC;0091;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;254.8117000215604
11429BC0092;11;Villemoustaussou;429;BC;0092;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;257.3113999803273
11429BC0035;11;Villemoustaussou;429;BC;0035;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;399.5912999852339
11429BC0093;11;Villemoustaussou;429;BC;0093;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;292.8467499994293
11429BC0036;11;Villemoustaussou;429;BC;0036;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;489.1817999553709
11429BC0037;11;Villemoustaussou;429;BC;0037;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;204.68170000982047
11429BC0038;11;Villemoustaussou;429;BC;0038;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;210.72445001529945
11429BC0078;11;Villemoustaussou;429;BC;0078;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;357.9506500138482
11429BC0077;11;Villemoustaussou;429;BC;0077;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;449.8551500259684
11429BC0031;11;Villemoustaussou;429;BC;0031;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;303.7191499934227
11429BC0030;11;Villemoustaussou;429;BC;0030;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;301.09750001572013
11429BC0040;11;Villemoustaussou;429;BC;0040;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;284.06450000440776
11429BC0029;11;Villemoustaussou;429;BC;0029;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;296.0195000050253
11429BC0042;11;Villemoustaussou;429;BC;0042;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;301.59504999036557
11429BC0044;11;Villemoustaussou;429;BC;0044;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;202.87370003920455
11429BC0043;11;Villemoustaussou;429;BC;0043;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;287.85690000584174
11429BC0041;11;Villemoustaussou;429;BC;0041;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;261.1159000135187
11429BC0028;11;Villemoustaussou;429;BC;0028;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;342.3280999680684
11429BC0039;11;Villemoustaussou;429;BC;0039;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;292.8569999951329
11429BC0213;11;Villemoustaussou;429;BC;0213;2;0.0;67.12;0.0;0.0;0.0;32.88;AGRICULTURE;97.0;11761.348200044313
11429BC0144;11;Villemoustaussou;429;BC;0144;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;5692.494900284727
11429BC0141;11;Villemoustaussou;429;BC;0141;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;24866.918699953567
11429BD0141;11;Villemoustaussou;429;BD;0141;2;0.0;74.64;0.0;0.0;0.0;25.36;AGRICULTURE;100.0;20476.45880025071
11429BD0059;11;Villemoustaussou;429;BD;0059;2;0.0;89.43;0.0;0.0;0.0;10.57;AGRICULTURE;100.0;5403.354999944669
11429BD0171;11;Villemoustaussou;429;BD;0171;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1935.4246000722815
11429BE0013;11;Villemoustaussou;429;BE;0013;2;0.0;89.92;0.0;0.0;0.0;10.08;AGRICULTURE;100.0;3250.602099946358
11429BD0194;11;Villemoustaussou;429;BD;0194;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1725.729149985023
11429BD0148;11;Villemoustaussou;429;BD;0148;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;1055.2389000194773
11429BD0185;11;Villemoustaussou;429;BD;0185;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2312.4860500642303
11429BD0149;11;Villemoustaussou;429;BD;0149;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;888.6494500204911
11429BD0147;11;Villemoustaussou;429;BD;0147;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;784.2152499971977
11429BD0153;11;Villemoustaussou;429;BD;0153;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;503.73354995798996
11429BD0154;11;Villemoustaussou;429;BD;0154;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;501.33079999997415
11429BD0151;11;Villemoustaussou;429;BD;0151;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;489.6260999436721
11429BD0152;11;Villemoustaussou;429;BD;0152;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;489.66969995123077
11429BD0073;11;Villemoustaussou;429;BD;0073;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;294.44679995420097
11429BD0200;11;Villemoustaussou;429;BD;0200;2;0.0;95.46;0.0;0.0;0.0;4.54;AGRICULTURE;100.0;45202.963350019454
11429BD0199;11;Villemoustaussou;429;BD;0199;2;0.0;96.56;0.0;0.0;0.0;3.44;AGRICULTURE;100.0;9976.60249997271
11429BD0221;11;Villemoustaussou;429;BD;0221;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;23.21640000570405
11429BD0222;11;Villemoustaussou;429;BD;0222;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;246.7408999760812
11429BD0220;11;Villemoustaussou;429;BD;0220;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;298.5490999834253
11429BD0214;11;Villemoustaussou;429;BD;0214;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;508.06479997282247
11429BD0219;11;Villemoustaussou;429;BD;0219;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;2379.9357500304995
11429BD0202;11;Villemoustaussou;429;BD;0202;2;0.0;0.0;0.0;0.0;0.0;100.0;AUTRE;0.0;518.0012999841729
